canonical_entity,canonical_entity_id,source_sheet,source_row,source_row_ordinal,cml_licence_no,manufacturer_name_address_composite,licence_validity_date,licensed_is_text,licence_status,variety_brand,source_url,retrieved_at
FMCS,FMCS-00414,,1619,1618,CM/L-4100041760,Bengang Steel Plates Co. Ltd,NONE,IS 10748 : 2004,OTHER,Grade Thickness Width 1 2 3 From 1.20mm to upto & including 24.5mm From 1000mm to upto & including :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00378,,1620,1619,CM/L-4100035361,Baoshan Iron & Steel Co. Ltd,NONE,IS 10748 : 2004,OTHER,Grade Thickness Width 1 2 3 4 5 6 From 1.50mm to upto & including 20.0mm From 900mm to upto :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00795,,1621,1620,CM/L-4100103554,Sunta Manufacturing SDN. BHD.,NONE,IS 9873,OTHER,Type Description of toy Category No. And Name Sub-category No. And Name Starting Age Series No. Applicable :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00793,,1622,1621,CM/L-4100103352,"MATTEL (MALAYSIA) SDN,BHD",NONE,IS 9873,OTHER,S. No. Type Description of Toy Category Sub-Category Starting Age Series No. Applicable :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00791,,1623,1622,CM/L-4100102855,International Stationery Company Limited (Vietnam),NONE,IS 9873,OTHER,Sl No. Type Description of Toy Category Sub-Category Starting Age Series no. Applicable primary standard Applicable :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00784,,1624,1623,CM/L-4100102148,MATTEL BANGKOK LIMITED,NONE,IS 9873,OTHER,Sl No. Type Description of Toy Category Sub-Category Starting Age Series no. Applicable primary standard Applicable :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00785,,1625,1624,CM/L-4100102249,PT MATTEL INDONESIA (WEST),NONE,IS 9873,OTHER,Sl No. Type Description of Toy Category Sub-Category Starting Age Series no. Applicable primary :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00769,,1626,1625,CM/L-4100099286,PT MATTEL INDONESIA (EAST),NONE,IS 9873,OTHER,Safety of Toys Part 1 Safety aspects related to mechanical and physical properties as per IS 9873: (Part :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00762,,1627,1626,CM/L-4100097888,KDI Industries SDN. BHD.,NONE,IS 9873,OTHER,Safety of Toys Part 1 Safety Aspects Related to Mechanical and Physical Properties Non-electric Balloons :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00764,,1628,1627,CM/L-4100098587,"Majorette (Thailand) Co., Ltd.",NONE,IS 9873,OTHER,Sl No. Type Description of Toy Category Sub-Category Starting Age Series no. Applicable primary standard Applicable :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00763,,1629,1628,CM/L-4100098385,"Fantastic International Co., Ltd",NONE,IS 9873,OTHER,S. No. Type Description of Toy Category Sub-category Input Source (for electric toys) Starting Age Series Applicable :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00726,,1630,1629,CM/L-4100092373,Busan Dipping Ko-Lanka Pvt. Ltd.,NONE,IS 9873,OTHER,Sl No. Type Description of Toy Category Sub-Category Model No. Starting Age Applicable Primary Indian : BUSAN - APPLE - PARROT,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02116,,1631,1630,CM/L-4100252773,Baba Vegetable Oil Industries Pvt. Ltd.,NONE,IS 12029 : 2023,OTHER,Acid Oil :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00912,,1632,1631,CM/L-4100117262,SEDO VINA CO LTD.,NONE,IS 9873,OTHER,Safety of Toys Part 1 Safety aspects related to mechanical and physical properties Type Description :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02469,,1633,1632,CM/L-4100288592,Swedish Match Philippines Inc.,NONE,IS/ISO 9994 : 2018,OTHER,"a) Gas Lighters, Post mixing burner, Disposable, Non-Adjustable, self-extinguishing :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01626,,1634,1633,CM/L-4100200855,ZIPPO MANUFACTURING COMPANY,NONE,IS/ISO 9994 : 2018,OTHER,"a) Fluid Lighters, Refillable, Non-Adjustable, Non-self-extinguishing :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01519,,1635,1634,CM/L-4100189590,Arcelik A.S.,NONE,IS 10617 : 2018,OTHER,"1. Hermetic Compressors, Category : LBP, Input: Single phase , Cooling capacity- upto and including :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00804,,1636,1635,CM/L-4100104556,SHINSHIYA-NG VIETNAM COMPANY LIMITED,NONE,IS 9873,OTHER,Sl No. Type Description of Toy Category Sub-Category Starting Age Series no. Applicable primary standard Applicable :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00816,,1637,1636,CM/L-4100105760,Leaderart Industries(M) Sdn Bhd,NONE,IS 9873,OTHER,Sl No. Type Description of Toy Category Sub-Category Starting Age Series no. Applicable primary standard Applicable :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00829,,1638,1637,CM/L-4100107158,LEGO MANUFACTURING KFT,NONE,IS 9873,OTHER,Type Description of Toy Category No. and Name Sub –Category No. and Name Input Source (for electric :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01280,,1639,1638,CM/L-4100160970,Truvant Europe Sp.z.o.o,NONE,IS 9873,OTHER,"1. Type-Non Electric Toys , Description of Toy-Building Block Toys, Category No. and Name-Category C- :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01110,,1640,1639,CM/L-4100141057,LEGO SYSTEM A/S,NONE,IS 9873,OTHER,Type Description on of toy Category No. and Name Sub- category No. and Name Starting Age :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01520,,1641,1640,CM/L-4100189691,Mitsubishi Electric Corporation,NONE,IS 10617 : 2018,OTHER,"1. Category : HBP, Input: Three phase , Cooling capacity from 16860 W upto and including 32500 W. Category :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00938,,1642,1641,CM/L-4100121455,Billion Max Vietnam Manufacturing Company Limited,NONE,IS 9873,OTHER,Safety of Toys for the following varieties (Please refer Annex -1) Type Description of Toy Category :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00939,,1643,1642,CM/L-4100121556,Sky Dragon Vietnam Company Limited,NONE,IS 9873,OTHER,Safety of Non Electric Toys as per IS 9873: Part 1: 2019 for the following varieties: Type Description :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00943,,1644,1643,CM/L-4100122053,"I M INTERNATIONAL CO., LTD.",NONE,IS 9873,OTHER,Safety of Non- Electric Toys for the following varieties (Please refer Annex -1): Type Description :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00986,,1645,1644,CM/L-4100126869,DANU VINA LIMITED COMPANY,NONE,IS 9873,OTHER,Type Description of Toy Category No. and Name Sub- category No. and Name Input source for electricity Starting :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01001,,1646,1645,CM/L-4100128368,"THANTAWAN INDUSTRY PUBLIC CO., LTD.",NONE,IS 9873,OTHER,Type Description of toy Category No. and Name Subcategory No. and Name Starting Age Series :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01006,,1647,1646,CM/L-4100128974,HANHMY PRODUCTION & TRADING LTD.CO,NONE,IS 9873,OTHER,Type Description of toy Category No. and Name Sub-category No. and Name Input source for electricity** Starting :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01052,,1648,1647,CM/L-4100134262,"B.K LATEX PRODUCTS CO., LTD.",NONE,IS 9873,OTHER,Type Description of toy Category No. and Name Sub-category No. and Name Starting Age Series No. Applicable :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01481,,1649,1648,CM/L-4100185178,Renksan Oyuncak San.Ve Tic. Ltd. Sti,NONE,IS 9873,OTHER,"Non-Electric Toys Description:- Modelling Dough, Category:-F, Sub-Category:- 126, Starting Age:- 3 years+, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01926,,1650,1649,CM/L-4100233466,"Tecumseh Do Brasil, Ltda",NONE,IS 10617 : 2018,OTHER,Sl No. Product Category Input Cooling Capacity 1. Hermetic Compressor LBP Single Phase Upto and including :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03046,,1651,1650,CM/L-4100346378,"DAEWOO Compressor Co., Ltd.",NONE,IS 10617 : 2018,OTHER,"? Category –LBP, Cooling capacity upto and including 345W, Single phase ? Category –LBP, Cooling :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01453,,1652,1651,CM/L-4100181877,HH Dream Printing Company Limited,NONE,IS 9873,OTHER,"Non-Electric, Fibre Toys, Category-F, Sub-category-113, Starting age 3 years +, Series no.- NON ELEC :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01633,,1653,1652,CM/L-4100201554,Thai Color Clay Company Limited,NONE,IS 9873,OTHER,"Non-electric, Modelling clay, Category-F, Sub-category-119, 6 years +, S1, IS 9873 (Part 1, 2, 3, & 9) Non-electric, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01642,,1654,1653,CM/L-4100202556,Farling Industrial Co. Ltd.,NONE,IS 9873,OTHER,"Non-Electric, Gum Soother, Category-A, Sub-category-2, 4 months +, S1, IS 9873 (Part 1, 2, 3, & 9) Non-Electric, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01572,,1655,1654,CM/L-4100194987,JOVI S.A.,NONE,IS 9873,OTHER,1. Non-Electric PLASTILINA MODELLING CLAY F - Toys for creative activities 126 - Modelling (manual) :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01717,,1656,1655,CM/L-4100211052,"Zenith Infant Products Co., Ltd.",NONE,IS 9873,OTHER,"1. Non-Electric, Rattle, Category-A, Sub-category-1, 0 months +, ZN 02, IS 9873 (Part 1, 2, 3, & 9) 2. :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02017,,1657,1656,CM/L-4100242669,Kasem International Company Limited,NONE,IS 9873,OTHER,"Non-Electric Toys, Rattles, A-1, Starting age 0 months +, Series no. R01 Non-Electric Toys, Teethers, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01980,,1658,1657,CM/L-4100238981,Hevea Latex Company Limited,NONE,IS 9873,OTHER,:,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02497,,1659,1658,CM/L-4100291379,JLG Industries (M) SDN.BHD,NONE,IS 9873,OTHER,"Non-Electric Toys, Friction Toy, Category-D, Sub-category-85, Starting Age:- 3 Years +, Series No.-S01, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02292,,1660,1659,CM/L-4100270775,Greiner Packaging GmbH,NONE,IS 9873,OTHER,"1. Non-Electric Toys, Building Block Toys, Category-C, Sub-category-60, Starting age 18 months +, DUPLO-N-E-GAK, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00670,,1661,1660,CM/L-4100083574,"Zhongshan Guzhen Hongli Wire & Applaince Factory Co, Ltd",NONE,IS 9968,OTHER,"Elastomer Insulated, Sheathed/ unsheathed, circular, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02608,,1662,1661,CM/L-4100302459,Long Thuy L-T Company Limited,NONE,IS 9873,OTHER,Type Description of Toy Category No. and Name Sub-category No. and Name Input Source (for electric Toys) Starting :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02669,,1663,1662,CM/L-4100308572,"JY Plastic Co., Ltd.",NONE,IS 9873,OTHER,Type Description of toy Category No. and Name Sub- category No. and Name Input source for electric toy** Starting :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02670,,1664,1663,CM/L-4100308673,GFT Unique Vietnam Company Limited,NONE,IS 9873,OTHER,Type Description of toy Category No. and Name Sub- category No. and Name Input source for electric :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02671,,1665,1664,CM/L-4100308774,Vietnam Vinh Phat Company Ltd,NONE,IS 9873,OTHER,Type Description of toy Category No. and Name Sub- category No. and Name Input source for electric toy** Starting :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00261,,1666,1665,CM/L-4100009966,POSCO Co. Ltd,NONE,IS 10748 : 2004,OTHER,"Hot Rolled Steel Strips for Welded Tubes and Pipes in coil form, Grade 1 & 2, thickness from 1.2 mm to :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00295,,1667,1666,CM/L-4100015961,Nakayama Steel Works Ltd,NONE,IS 10748 : 2004,OTHER,:,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00301,,1668,1667,CM/L-4100016862,Nippon Steel Corporation,NONE,IS 10748 : 2004,OTHER,"Grade Sizes 1 2 3 4 5 6 Thickness From 1.20mm to upto & including 19.0mm, width from 650mm :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02606,,1669,1668,CM/L-4100302257,"Injae Vina Co., Ltd. (V-267A)",NONE,IS 9873,OTHER,(Type Description of toy Category No. and Name Sub- category No. and Name Input source for electric :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02823,,1670,1669,CM/L-4100324065,Nara Global Co. Ltd.,NONE,IS 9873,OTHER,Type Descripti on of toy Category No. and Name Sub- category No. and Name Input source for electric :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02709,,1671,1670,CM/L-4100312664,First Union Animation Technology Vietnam Co. Ltd.,NONE,IS 9873,OTHER,Type Description of Toy Category Sub Category Input Source (For electric Toys)$ Starting Age Ser-ies :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03085,,1672,1671,CM/L-4100350268,Great Honor International LLC,NONE,IS 9873,OTHER,Type Description Category and Name Sub Category No. and Name Input of Source Starting Age Series No. Applicable :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02875,,1673,1672,CM/L-4100329277,"Dream Plastic Co. Ltd., Factory No. 2",NONE,IS 9873,OTHER,Type Description of Toy Category Sub-category Input Source (For Electrical Toys) Model No. Starting Age Series :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00692,,1674,1673,CM/L-4100086782,Guangdong Rifeng Electric Cable Co Ltd,NONE,IS 9968,OTHER,"Elastomer Insulated, Sheathed/unsheathed, circular, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01927,,1675,1674,CM/L-4100233567,Panasonic Appliances Air-Conditioning Malaysia Sdn. Bhd,NONE,IS 10617 : 2018,OTHER,"Category : HBP, Input: Three phase , Cooling capacity: upto and including 20920 W. :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02843,,1676,1675,CM/L-4100326069,Rechi Precision Co. Ltd.,NONE,IS 10617 : 2018,OTHER,? Category -HBP ? Cooling capacity upto and including 6970W ? Single phase :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02167,,1677,1676,CM/L-4100257985,R.M.C Foods Pvt. Ltd.,NONE,IS 12029 : 2023,OTHER,Acid Oil :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00668,,1678,1677,CM/L-4100083271,"Dong Guan Recheer Electric Wire & Cable Co., Ltd",NONE,IS 9968,OTHER,"Elastomer Insulated, Sheathed/unsheathed, circular, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00695,,1679,1678,CM/L-4100087279,"Kunshan Chau's Electrical Co., Ltd",NONE,IS 9968,OTHER,"Elastomer insulated Insulation type IE1, Sheathed/unsheathed sheath type SE1/SE2, circular, without braiding, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00660,,1680,1679,CM/L-4100082370,"Guangdong Huasheng Electrical Appliances Co., Ltd",NONE,IS 9968,OTHER,"Elastomer Insulated, Sheathed/ unsheathed, circular, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00191,,1681,1680,CM/L-4051845,YuYao Siji Wire Industry Co. Ltd,NONE,IS 9968,OTHER,"Elastomer insulated cable (IE1), circular, twin core and three wire flexible braided cord for nominal : RICO",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00220,,1682,1681,CM/L-4100001748,Huizhou Groupia Electric & Plastic Works Co. Ltd,NONE,IS 9968,OTHER,"Elastomer insulated cables flexible cords, up to & including 1.5 sq mm, Insulation type (IEI), braided/elastomer :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00247,,1683,1682,CM/L-4100007962,Guangdong KAI HUA Electric Appliance Co. Ltd.,NONE,IS 9968,OTHER,"elastomer insulated (type IE1) cable with tinned copper conductor, elastomer sheathed normal duty (type :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00348,,1684,1683,CM/L-4100027766,Novolipetsk Steel,NONE,IS 10748 : 2004,OTHER,"Grade Size Remarks 1,2,3,4,5 & 6 Thickness 1.45mm to upto & including upto 25mm. Width upto & including :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00310,,1685,1684,CM/L-4100018866,JFE Steel Corporation,NONE,IS 10748 : 2004,OTHER,"Grade Size 1 2 3 Thickness from 1.2mm to upto & including 6.0mm, Width from 610mm to upto & :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02922,,1686,1685,CM/L-4100333975,Thomas Regout International B.V,NONE,IS 17954 : 2023,OTHER,:,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00653,,1687,1686,CM/L-4100081570,Daikin Compressor Industries Ltd,NONE,IS 10617 : 2018,OTHER,"Mechanism Category Rated Voltage Refrigerant Cooling Capacity Scroll, Rotary HBP Three Phase DC :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00406,,1688,1687,CM/L-4100040859,Changzhou Hongchang Electronic Co. Ltd.,NONE,IS 9968,OTHER,Elastomer insulated unsheathed and sheathed cords with flexible conductor for rated voltages upto & including :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00420,,1689,1688,CM/L-4100042964,NingBo Light-Heavy Electronics Technology Co. Ltd.,NONE,IS 9968,OTHER,Elastomer insulated unsheathed and sheathed circular flexible cords for electric power and lighting operation :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02428,,1690,1689,CM/L-4100284483,Litmus Industries Limited,NONE,IS 9997 : 2023,OTHER,Name of the Product - Aluminium Alloy Redraw Rods - For Electrical Purposes Size (nominal diameter) :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00705,,1691,1690,CM/L-4100088786,ETI Maden Isletmeleri Genel Mudurlugu,NONE,IS 10116 : 2015,OTHER,Technical grade and Explosive grade in granular form :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00879,,1692,1691,CM/L-4100113254,LG Chem Ltd,NONE,IS 10151 : 1982,OTHER,"Polyvinyl Chloride (PVC) and its Copolymers for its Safe Use in Contact with Foodstuffs, Pharmaceuticals :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00977,,1693,1692,CM/L-4100125766,LG Chem Ltd.,NONE,IS 10151 : 1982,OTHER,Grant of Licence for the Product ‘‘Polyvinyl Chloride (PVC) and its Copolymers for its safe use in :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02249,,1694,1693,CM/L-4100266380,Mahalaxmi Solvent & Refinery Pvt. Ltd.,NONE,IS 10325 : 2000,OTHER,"Square Tins – 15 Kilograms or litre for Ghee, Vanaspati, Edible Oils and Bakery :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02363,,1695,1694,CM/L-4100277890,Annapurna Vegetable Products Private Limited,NONE,IS 10325 : 2000,OTHER,:,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02233,,1696,1695,CM/L-4100264679,Ganpati Vanaspati Limited,NONE,IS 10325 : 2000,OTHER,"Square Tins – 15 Kilograms or litre for Ghee, Vanaspati, Edible Oils and Bakery :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02828,,1697,1696,CM/L-4100324570,Janakpur Refineries Pvt. Ltd.,NONE,IS 10325 : 2000,OTHER,:,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02200,,1698,1697,CM/L-4100261370,Quest Composite Technology (Taiwan) Limited,NONE,IS 10613 : 2023,OTHER,Product - Requirement for Retro-reflective devices for Bicycles Scope of CoC- Essential Requirement :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01439,,1699,1698,CM/L-4100180370,GMCC and Welling Appliance Component (Thailand) Co. Ltd.,NONE,IS 10617 : 2018,OTHER,"1. Category : LBP, Input: Single phase, Cooling capacity upto and including 396 W. 1. Hermetic Compressors, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
