s_no,cml_no_raw,name_address_raw,validity_date_raw,standard_no_raw,status_raw,variety_brand_raw,source_URL,retrieved_at
"1612","4100120655","Zapp Precision Metals GmbH | Address : Zapp Precision Metals GmbH Letmather, Strasse Schwerte 58239 Germany | City : - | Country : Germany","16-FEB-27 00:00:00","IS 9550 : 2024","Operative","Name of the product Bright Steel Bars Product Designation As per Annex-A Treatment Condition at Delivery Cold :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1613","4100142968","TOHOKU STEEL CO.LTD. | Address : 23, NISHIGAOKA, MURATAMACHI, SHIBATAGUN, MIYAGIMURATAMACHI | City : - | Country : Japan","20-JUN-27 00:00:00","IS 9550 : 2024","Operative","Name of the product Bright Steel Bars Product Designation As per Annex-A Treatment Condition at Delivery Cold :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1614","4100158983","Voestalpine BOHLER Edelsthal GmbH & Co KG | Address : Mariazellerstrabe 25 | City : | Country : Austria","15-OCT-26 00:00:00","IS 9550 : 2024","Operative","Name of the product Bright Steel Bars Product Designation As per Annex-A Treatment Condition at Delivery Soft :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1615","4100155674","Villares Metals S.A. | Address : Rua Alfredo Dumont Villares,155 | City : - | Country : Brazil","24-SEP-26 00:00:00","IS 9550 : 2024","Operative","Name of the product Bright Steel Bars Product Designation As per Annex-A Treatment Condition at Delivery Soft :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1616","4100104152","SAMWONSTEEL CO.LTD | Address : 40, CHEOLGANGSANDAN-RO 66BEON-GIL, | DAE SONG MYEON, NAM GU, POHANG,GYEONG BUK, | 37875, SOUTH KOREA | City : - | Country : South Korea","29-SEP-26 00:00:00","IS 9550 : 2024","Operative","Name of the product Bright Steel Bars Product Designation As per Annex-A Treatment Condition at Delivery Cold :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1617","4100142160","PAO Severstal | Address : 30 Mira Street, Cherepovets, Vologda Region | City : - | Country : Russia","08-JUN-27 00:00:00","IS 10748 : 2004","Operative","Name of the Product Hot Rolled Steel strip for welded tubes and pipes Type Grade 1, Grade 2 and Grade :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1618","4100041760","Bengang Steel Plates Co. Ltd | Address : No. 18, Gangtie Road Benxi Pingshan Liaoning | City : - | Country : China","02-NOV-24 00:00:00","IS 10748 : 2004","Deferred","Grade Thickness Width 1 2 3 From 1.20mm to upto & including 24.5mm From 1000mm to upto & including :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1619","4100035361","Baoshan Iron & Steel Co. Ltd | Address : 885, Fujin Rd, Baoshan District 201900 | City : - | Country : China","14-JUN-23 00:00:00","IS 10748 : 2004","Deferred","Grade Thickness Width 1 2 3 4 5 6 From 1.50mm to upto & including 20.0mm From 900mm to upto :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1620","4100103554","Sunta Manufacturing SDN. BHD. | Address : AG 10038 Kawasan Perindustrian III, 78000 Alor Gajah, Melaka, Malaysia | City : - | Country : Malaysia","25-SEP-26 00:00:00","IS 9873 : Part 1 : 2019","Operative","Type Description of toy Category No. And Name Sub-category No. And Name Starting Age Series No. Applicable :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1621","4100103352","MATTEL (MALAYSIA) SDN,BHD | Address : PLOT 206 & PLOT 208 (A) & PLOT 208 (B),PRAI FREE TRADE ZONE, | PRAI INDUSTRIAL ESTATE, | 13600 PRAI, | PULAU PINANG | City : - | Country : Malaysia","25-SEP-26 00:00:00","IS 9873 : Part 1 : 2019","Operative","S. No. Type Description of Toy Category Sub-Category Starting Age Series No. Applicable :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1622","4100102855","International Stationery Company Limited (Vietnam) | Address : Lot No. CN12-CN13 Tan Lien Industrial Cluster, Vinh Bao District, Hai Phong City, Vietnam | City : - | Country : Vietnam","19-SEP-26 00:00:00","IS 9873 : Part 1 : 2019","Operative","Sl No. Type Description of Toy Category Sub-Category Starting Age Series no. Applicable primary standard Applicable :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1623","4100102148","MATTEL BANGKOK LIMITED | Address : NO.683,VILLAGE NO.4,BANGPOO INDUSTRIAL ESTATE PRAEKSA, | SUB-DISTRICT,MUEANG SAMUTPRAKAN, THAILAND | City : - | Country : Thailand","11-SEP-26 00:00:00","IS 9873 : Part 1 : 2019","Operative","Sl No. Type Description of Toy Category Sub-Category Starting Age Series no. Applicable primary standard Applicable :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1624","4100102249","PT MATTEL INDONESIA (WEST) | Address : JL.JABABEKA V BLOK G 4-6 KAWASAN INDUSTRI JABABEKA DESA HARJAMEKAR, KECAMATAN CIKARANG UTARA, | KABUPATEN BEKASI | City : - | Country : Indonesia","11-SEP-26 00:00:00","IS 9873 : Part 1 : 2019","Operative","Sl No. Type Description of Toy Category Sub-Category Starting Age Series no. Applicable primary :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1625","4100099286","PT MATTEL INDONESIA (EAST) | Address : JL.INDUSTRI UTAMA BLOK SS 1-3 KAWASAN INDUSTRI JABABEKA,DESA MEKARMUKTI,KECAMATAN CIKARANG, | KABUPATEN BEKASI | City : - | Country : Indonesia","28-JUL-26 00:00:00","IS 9873 : Part 1 : 2019","Operative","Safety of Toys Part 1 Safety aspects related to mechanical and physical properties as per IS 9873: (Part :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1626","4100097888","KDI Industries SDN. BHD. | Address : Lot 1494, Kawasan Perindustrian Alor Gajah, Alor Gajah, 78000, Melaka, Malaysia | City : - | Country : Malaysia","29-JUN-27 00:00:00","IS 9873 : Part 1 : 2019","Operative","Safety of Toys Part 1 Safety Aspects Related to Mechanical and Physical Properties Non-electric Balloons :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1627","4100098587","Majorette (Thailand) Co., Ltd. | Address : 60/10 Navanakorn Estate2, Phaholyothin Road, Klongnueng, Klongluang, Phathumthani 12120 Thailand | City : - | Country : Thailand","14-JUL-26 00:00:00","IS 9873 : Part 1 : 2019","Operative","Sl No. Type Description of Toy Category Sub-Category Starting Age Series no. Applicable primary standard Applicable :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1628","4100098385","Fantastic International Co., Ltd | Address : C3,C4,D5, West in Phu Thai Industrial Zone, Phu Thai Town, Kim Thanh District, Hai Duong Provice, Vietnam | City : - | Country : Vietnam","07-JUL-26 00:00:00","IS 9873 : Part 1 : 2019","Operative","S. No. Type Description of Toy Category Sub-category Input Source (for electric toys) Starting Age Series Applicable :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1629","4100092373","Busan Dipping Ko-Lanka Pvt. Ltd., | Address : KAHATAGAHAWATTA ESTATE, KADAWALA | KATANA | City : - | Country : Sri Lanka","07-OCT-26 00:00:00","IS 9873 : Part 1 : 2019","Operative","Sl No. Type Description of Toy Category Sub-Category Model No. Starting Age Applicable Primary Indian : BUSAN - APPLE - PARROT","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1630","4100252773","Baba Vegetable Oil Industries Pvt. Ltd. | Address : Katahari, Ward No. 1, Morang, Koshi, | City : - | Country : Nepal","30-JUN-26 00:00:00","IS 12029 : 2023","Operative","Acid Oil :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1631","4100117262","SEDO VINA CO LTD. | Address : DONG YEN VILLAGE, DUY XUYEN COMMUNE, DA NING CITY | VIETNAM | City : - | Country : Vietnam","23-JAN-27 00:00:00","IS 9873 : Part 1 : 2019","Operative","Safety of Toys Part 1 Safety aspects related to mechanical and physical properties Type Description :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1632","4100288592","Swedish Match Philippines Inc. | Address : 104, Technology Avenue, Laguna Technopark-Special Economic Zone, Binan | City : - | Country : Philippines","29-DEC-26 00:00:00","IS/ISO 9994 : 2018","Operative","a) Gas Lighters, Post mixing burner, Disposable, Non-Adjustable, self-extinguishing :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1633","4100200855","ZIPPO MANUFACTURING COMPANY | Address : 401 Congress Street Bradford PA, Pennsylvania | City : - | Country : United States","08-JAN-27 00:00:00","IS/ISO 9994 : 2018","Operative","a) Fluid Lighters, Refillable, Non-Adjustable, Non-self-extinguishing :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1634","4100189590","Arcelik A.S. | Address : Compressor Plant, Organize Sanayi Bolgesi 1. Cadde Odunpazari/Eskisehir | City : - | Country : Turkey","10-OCT-26 00:00:00","IS 10617 : 2018","Operative","1. Hermetic Compressors, Category : LBP, Input: Single phase , Cooling capacity- upto and including :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1635","4100104556","SHINSHIYA-NG VIETNAM COMPANY LIMITED | Address : LOT LAND AREA OF 11,622.8m2, DONG LA INDUSTRIAL ZONE, | DONG LA COMMUNE DONG HUNG DISTRICT,THAI BINH PROVINCE, | VIETNAM | City : - | Country : Vietnam","29-SEP-26 00:00:00","IS 9873 : Part 1 : 2019","Operative","Sl No. Type Description of Toy Category Sub-Category Starting Age Series no. Applicable primary standard Applicable :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1636","4100105760","Leaderart Industries(M) Sdn Bhd | Address : No 7, Jalan Kukoh, Tampoi, 80350, Johor Bahru, Johor, Malaysia. | City : - | Country : Malaysia","17-OCT-26 00:00:00","IS 9873 : Part 1 : 2019","Operative","Sl No. Type Description of Toy Category Sub-Category Starting Age Series no. Applicable primary standard Applicable :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1637","4100107158","LEGO MANUFACTURING KFT | Address : LEGO Utca 15., 4400 Nytregyhaza, Hungary | City : - | Country : Hungary","14-NOV-26 00:00:00","IS 9873 : Part 1 : 2019","Operative","Type Description of Toy Category No. and Name Sub –Category No. and Name Input Source (for electric :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1638","4100160970","Truvant Europe Sp.z.o.o | Address : Przemyslova Street No. 1, Sosnowiec Pienki 95-010 | City : | Country : Poland","14-NOV-26 00:00:00","IS 9873 : Part 1 : 2019","Operative","1. Type-Non Electric Toys , Description of Toy-Building Block Toys, Category No. and Name-Category C- :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1639","4100141057","LEGO SYSTEM A/S | Address : AASTVEJ 1, DK-7190 BILLUND | City : | Country : Denmark","13-JUN-27 00:00:00","IS 9873 : Part 1 : 2019","Operative","Type Description on of toy Category No. and Name Sub- category No. and Name Starting Age :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1640","4100189691","Mitsubishi Electric Corporation | Address : 5-66, Tebira 6-Chome, Wakayama-City, Wakayama | City : - | Country : Japan","14-OCT-26 00:00:00","IS 10617 : 2018","Operative","1. Category : HBP, Input: Three phase , Cooling capacity from 16860 W upto and including 32500 W. Category :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1641","4100121455","Billion Max Vietnam Manufacturing Company Limited | Address : Tay Cang Chan May Street, Loc Tien Commune, Phu Loc District, Thua Thien-Hue, Vietnam | City : - | Country : Vietnam","21-FEB-27 00:00:00","IS 9873 : Part 1 : 2019","Operative","Safety of Toys for the following varieties (Please refer Annex -1) Type Description of Toy Category :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1642","4100121556","Sky Dragon Vietnam Company Limited | Address : Quan Village, Minh Duc Commune, Tu Ky district, Hai Duong Province, VietnamQuan | City : - | Country : Vietnam","21-FEB-27 00:00:00","IS 9873 : Part 1 : 2019","Operative","Safety of Non Electric Toys as per IS 9873: Part 1: 2019 for the following varieties: Type Description :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1643","4100122053","I M INTERNATIONAL CO., LTD. | Address : 29 9 MOO 7 THASAO KRATHUMBAN, SAMUTSAKHON, | City : - | Country : Thailand","22-FEB-27 00:00:00","IS 9873 : Part 1 : 2019","Operative","Safety of Non- Electric Toys for the following varieties (Please refer Annex -1): Type Description :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1644","4100126869","DANU VINA LIMITED COMPANY | Address : LOT 56-58-60,SAI GON-LINH TRUNG EXPORT PROCESSING ZONE, | LINH TRUNG WARD,THU DUC CITY, HO CHI MINH CITY, | VIETNAM | City : - | Country : Vietnam","20-MAR-27 00:00:00","IS 9873 : Part 1 : 2019","Operative","Type Description of Toy Category No. and Name Sub- category No. and Name Input source for electricity Starting :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1645","4100128368","THANTAWAN INDUSTRY PUBLIC CO., LTD. | Address : 143-144 MOO 8, SOI KANVAL 2, PHETKASEM ROAD, OMYAI,SAMPRAN, NAKORNPTHOM 73160 THAILAND | City : - | Country : Thailand","11-APR-26 00:00:00","IS 9873 : Part 1 : 2019","Operative","Type Description of toy Category No. and Name Subcategory No. and Name Starting Age Series :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1646","4100128974","HANHMY PRODUCTION & TRADING LTD.CO | Address : NO.15 GROUP 6,HAMLET 5A,LUONG BINH,BEN LUC,LONG AN, | VIETNAM | City : - | Country : Vietnam","02-APR-26 00:00:00","IS 9873 : Part 1 : 2019","Operative","Type Description of toy Category No. and Name Sub-category No. and Name Input source for electricity** Starting :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1647","4100134262","B.K LATEX PRODUCTS CO., LTD. | Address : 63/3-5, MU 3, THONBURI -PAKTHAU ROAD, NADEE, MUANG, SAMUTSAKHORN | City : Muang | Country : Thailand","24-APR-26 00:00:00","IS 9873 : Part 1 : 2019","Operative","Type Description of toy Category No. and Name Sub-category No. and Name Starting Age Series No. Applicable :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1648","4100185178","Renksan Oyuncak San.Ve Tic. Ltd. Sti | Address : Yeni Neighbiour D100 Karayollari St. No. 18 | City : - | Country : Turkey","04-JUL-27 00:00:00","IS 9873 : Part 1 : 2019","Operative","Non-Electric Toys Description:- Modelling Dough, Category:-F, Sub-Category:- 126, Starting Age:- 3 years+, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1649","4100233466","Tecumseh Do Brasil, Ltda | Address : Rua Ray Wesley Herrick,700, Jardim Jockey Club-13565-090Sao Carlos | City : - | Country : Brazil","04-MAY-26 00:00:00","IS 10617 : 2018","Deferred","Sl No. Product Category Input Cooling Capacity 1. Hermetic Compressor LBP Single Phase Upto and including :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1650","4100346378","DAEWOO Compressor Co., Ltd. | Address : 5, Hanamsandan 3 beon-ro | Gwangsan-gu | Gwangju | City : - | Country : South Korea","14-JUL-27 00:00:00","IS 10617 : 2018","Operative","? Category –LBP, Cooling capacity upto and including 345W, Single phase ? Category –LBP, Cooling :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1651","4100181877","HH Dream Printing Company Limited | Address : Binh LUc Industrial Cluster, Trung Luong Commune, Binh Luc District, Ha Nam Province | City : - | Country : Vietnam","17-JUN-26 00:00:00","IS 9873 : Part 1 : 2019","Operative","Non-Electric, Fibre Toys, Category-F, Sub-category-113, Starting age 3 years +, Series no.- NON ELEC :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1652","4100201554","Thai Color Clay Company Limited | Address : 175/1, MU1, Khae Rai Sub-District, Krathum Baen Distict, Samut Sakhon Province | City : - | Country : Thailand","23-JAN-26 00:00:00","IS 9873 : Part 1 : 2019","Operative","Non-electric, Modelling clay, Category-F, Sub-category-119, 6 years +, S1, IS 9873 (Part 1, 2, 3, & 9) Non-electric, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1653","4100202556","Farling Industrial Co. Ltd. | Address : No. 502, Ho Hsien Road, Hsien Hsi Hsiang, Changhua Hsien, Taiwan, R.O.C. | City : - | Country : Taiwan","22-JAN-27 00:00:00","IS 9873 : Part 1 : 2019","Operative","Non-Electric, Gum Soother, Category-A, Sub-category-2, 4 months +, S1, IS 9873 (Part 1, 2, 3, & 9) Non-Electric, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1654","4100194987","JOVI S.A. | Address : Avda. Bizet 39-41, 08191 Rubi. Barcelona (Spain) | City : - | Country : Spain","08-DEC-26 00:00:00","IS 9873 : Part 1 : 2019","Operative","1. Non-Electric PLASTILINA MODELLING CLAY F - Toys for creative activities 126 - Modelling (manual) :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1655","4100211052","Zenith Infant Products Co., Ltd. | Address : 73/4, 73/6, Village No. 1 | City : - | Country : Thailand","27-FEB-27 00:00:00","IS 9873 : Part 1 : 2019","Operative","1. Non-Electric, Rattle, Category-A, Sub-category-1, 0 months +, ZN 02, IS 9873 (Part 1, 2, 3, & 9) 2. :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1656","4100242669","Kasem International Company Limited | Address : 55/7 Mu 10 Bang Tho Rat Sub-District, Mueang Samut, Sakhon District, Samut Sakhon Province | City : - | Country : Thailand","29-MAY-26 00:00:00","IS 9873 : Part 1 : 2019","Operative","Non-Electric Toys, Rattles, A-1, Starting age 0 months +, Series no. R01 Non-Electric Toys, Teethers, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1657","4100238981","Hevea Latex Company Limited | Address : 590 Moo. 1 Nongthong, Pabon Phattalung, Thailand 93170 | City : - | Country : Thailand","22-MAY-26 00:00:00","IS 9873 : Part 1 : 2019","Operative",":","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"1658","4100291379","JLG Industries (M) SDN.BHD | Address : 2, Jalan TPP 6/5, Puchong Industrial Park, Section 6, 47100, Puchong, Selangor, | City : - | Country : Malaysia","06-JAN-27 00:00:00","IS 9873 : Part 1 : 2019","Operative","Non-Electric Toys, Friction Toy, Category-D, Sub-category-85, Starting Age:- 3 Years +, Series No.-S01, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
