is_id,canonical_is_number,display_is_number,raw_is_number_variants,standard_number,standard_year,part_number,section_number,amendment_reference,iec_reference,part_source,is_iec_flag,title,title_vernacular,standard_scope,part_section_label,revision,version,publication_date,publication_date_precision,revision_date,reaffirmation_review_date,standard_status,standard_status_original,superseded_standard,superseding_standard,technical_committee,subcommittee,product_category,degree_of_equivalence,mandatory_voluntary,certification_type,official_url,document_url,source_url,source_reference_label,parse_status,source_file_count,source_file_ids,source_files,source_sheets,source_rows,record_disposition,conflict_count,conflict_fields,review_flag,review_reason,populated_field_count,completeness_pct
STD-01015,IS 2553 (Part 1),IS 2553 (Part 1):1990,IS 2553 (Part 1):2018 | IS 2553 Part 1,,2018,1,,Amendment No. 2,,explicit,NO,"Safety Glass — Specification (Part 1: Architectural, Building and General)",,,Part 1,Third Revision,v3.0 (Includes Amd 1),2018-07-16,DAY,,2023-11-25,ACTIVE,Active / Mandatory (Safety Glass QCO),,,"CHD 10 (Glass, Glassware and Ceramicware)","CHD 10:2 (Subcommittee for Toughened, Laminated & Structural Safety Glass)",Toughened & Laminated Building Glass,Modified (ISO 12543 / EN 12150),,,,,https://www.bis.gov.in/product-certification/product-certification-process/,BIS implementation circular | BIS Circular — Amendment 2 | Published Standards | Switch to old portal,PARSED,19,F005;F007;F010;F011;F012;F013;F014;F015;F018;F019;F021;F024;F025;F026;F027;F028;F029;F030;F032,BIS_Combined_Testing_Master.xlsx;BIS_Laboratory_Scopes.xlsx;BIS_Product_Manuals_Master.xlsx;BIS_Products_Details.xlsx;BIS_Products_Full_Information.xlsx;BIS_Products_Full_Information_v2.xlsx;BIS_QCO-schema_2.xlsx;BIS_QCO_Master_Records (1).xlsx;BIS_QCO_Master_Scheme_1.xlsx;BIS_QCO_Summary.xlsx;BIS_Scheme_IV_FMCS.xlsx;BIS_Schemes_Master.xlsx;BIS_Schemes_Master_Scheme_2.xlsx;BIS_Standards_Amendments.xlsx;BIS_Standards_Details_v2 (1).xlsx;BIS_Standards_Details_v2.xlsx;BIS_Standards_Details_v3.xlsx;BIS_Standards_Intelligence_Master.xlsx;BIS_Testing_Parameters_Master.xlsx,BIS Standards;BIS_FMCS_Scheme_IV;BIS_Laboratory_Scopes;BIS_Product_Manuals;BIS_QCO-schema_2;BIS_QCO_Master_Scheme_1;BIS_Schemes_Master;BIS_Schemes_Master_Scheme_2;BIS_Standards_Amendments;BIS_Standards_Intelligence;BIS_Testing_Parameters;Combined_Testing_Master;Products_Details;QCO_Master_Records;QCO_Summary,F026:BIS_Standards_Amendments:27;F027:BIS Standards:25;F028:BIS Standards:25;F029:BIS Standards:25;F030:BIS_Standards_Intelligence:25;F005:Combined_Testing_Master:150;F005:Combined_Testing_Master:151;F005:Combined_Testing_Master:152;F007:BIS_Laboratory_Scopes:25;F010:BIS_Product_Manuals:25;F011:Products_Details:25;F012:Products_Details:26;F013:Products_Details:26;F014:BIS_QCO-schema_2:25;F015:QCO_Master_Records:8;F018:BIS_QCO_Master_Scheme_1:25;F021:BIS_FMCS_Scheme_IV:25;F024:BIS_Schemes_Master:25;F025:BIS_Schemes_Master_Scheme_2:25;F032:BIS_Testing_Parameters:25;F019:QCO_Summary:20,CONFLICT_PRESERVED,1,standard_year,,,24,66.67
STD-01016,IS 2553 (Part 2),IS 2553 (Part 2):1992,IS 2553 (Part 2):2019 | IS 2553 Part 2,,2019,2,,No separate standard amendment verified here,,explicit,NO,Safety Glass — Specification (Part 2: Road Transport),,,Part 2,Third Revision,v3.0,2019-12-10,DAY,,2024-11-25,ACTIVE,Active / Mandatory (Automotive Safety Glass QCO),,,"CHD 10 (Glass, Glassware and Ceramicware)",CHD 10:3 (Subcommittee for Automotive & Transport Glazing),Automotive Windscreens & Side Windows,Modified (ECE R43 / ISO 3537),,,,,https://www.bis.gov.in/product-certification/product-certification-process/,BIS Standards | BIS Product Manuals | Published Standards | Switch to old portal,PARSED,18,F005;F007;F010;F011;F012;F013;F014;F018;F019;F021;F024;F025;F026;F027;F028;F029;F030;F032,BIS_Combined_Testing_Master.xlsx;BIS_Laboratory_Scopes.xlsx;BIS_Product_Manuals_Master.xlsx;BIS_Products_Details.xlsx;BIS_Products_Full_Information.xlsx;BIS_Products_Full_Information_v2.xlsx;BIS_QCO-schema_2.xlsx;BIS_QCO_Master_Scheme_1.xlsx;BIS_QCO_Summary.xlsx;BIS_Scheme_IV_FMCS.xlsx;BIS_Schemes_Master.xlsx;BIS_Schemes_Master_Scheme_2.xlsx;BIS_Standards_Amendments.xlsx;BIS_Standards_Details_v2 (1).xlsx;BIS_Standards_Details_v2.xlsx;BIS_Standards_Details_v3.xlsx;BIS_Standards_Intelligence_Master.xlsx;BIS_Testing_Parameters_Master.xlsx,BIS Standards;BIS_FMCS_Scheme_IV;BIS_Laboratory_Scopes;BIS_Product_Manuals;BIS_QCO-schema_2;BIS_QCO_Master_Scheme_1;BIS_Schemes_Master;BIS_Schemes_Master_Scheme_2;BIS_Standards_Amendments;BIS_Standards_Intelligence;BIS_Testing_Parameters;Combined_Testing_Master;Products_Details;QCO_Summary,F026:BIS_Standards_Amendments:28;F027:BIS Standards:26;F028:BIS Standards:26;F029:BIS Standards:26;F030:BIS_Standards_Intelligence:26;F005:Combined_Testing_Master:153;F005:Combined_Testing_Master:154;F005:Combined_Testing_Master:155;F005:Combined_Testing_Master:156;F005:Combined_Testing_Master:157;F007:BIS_Laboratory_Scopes:26;F010:BIS_Product_Manuals:26;F011:Products_Details:26;F012:Products_Details:25;F013:Products_Details:25;F014:BIS_QCO-schema_2:26;F018:BIS_QCO_Master_Scheme_1:26;F021:BIS_FMCS_Scheme_IV:26;F024:BIS_Schemes_Master:26;F025:BIS_Schemes_Master_Scheme_2:26;F032:BIS_Testing_Parameters:26;F019:QCO_Summary:21,CONFLICT_PRESERVED,1,standard_year,,,24,66.67
STD-01017,IS 2556,IS 2556,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:163,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01018,IS 2557,IS 2557,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:168;F035:-:183,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01019,IS 2558,IS 2558,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01020,IS 2566,IS 2566:1993,IS 2566 : 1993,,1993,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,6,F033;F034;F035;F040;F043;F045,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:109;F034:-:427;F034:-:1326;F035:-:2;F035:-:48;F035:-:157;F040:-:886;F040:-:926;F043:-:249;F045:-:886;F045:-:926,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-01021,IS 2567,IS 2567,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:2;F035:-:141;F035:-:168,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01022,IS 2568,IS 2568,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:2,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01023,IS 2569,IS 2569,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01024,IS 2573,IS 2573,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:175,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01025,IS 2581,IS 2581,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:149,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01026,IS 2586,IS 2586,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:19,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01027,IS 2589,IS 2589: 1975,,,1975,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:191;F034:-:1090,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01028,IS 2590,IS 2590 : 1987,IS 2590 : 1987,,1987,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,5,F034;F035;F040;F043;F045,bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F034:-:540;F034:-:1439;F035:-:328;F040:-:887;F040:-:897;F040:-:898;F040:-:927;F040:-:928;F040:-:929;F040:-:930;F043:-:250;F045:-:887;F045:-:897;F045:-:898;F045:-:927;F045:-:928;F045:-:929;F045:-:930,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-01029,IS 2593,IS 2593 : 1984,,,1984,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F033;F034;F035,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,,F033:-:109;F034:-:334;F034:-:1233;F035:-:328,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01030,IS 2596,IS 2596,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01031,IS 26,IS 26: 2024,,,2024,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F033;F034;F035,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,,F033:-:20;F033:-:22;F033:-:26;F034:-:900;F034:-:1799;F035:-:391;F035:-:417,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01032,IS 261,IS 261,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:168,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01033,IS 2618,IS 2618,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:353,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01034,IS 2619,IS 2619:2018,,,2018,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F033;F034;F035,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,,F033:-:109;F034:-:687;F034:-:1586;F035:-:34;F035:-:353;F035:-:380,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01035,IS 2641,IS 2641,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01036,IS 2645,IS 2645,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:5;F035:-:22;F035:-:30;F035:-:168,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01037,IS 265,IS 265,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01038,IS 2653,IS 2653,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:324,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01039,IS 266,IS 266,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:23,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01040,IS 2681,IS 2681 : 1993,,,1993,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F033;F034;F035,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,,F033:-:109;F034:-:501;F034:-:1400;F035:-:251;F035:-:343,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01041,IS 269,IS 269:2015,IS 269:2015 | IS 269,,2015,,,Amendment No. 1,,,NO,Ordinary Portland Cement — Specification,,,Single Standard,Sixth Revision,v6.0 (Includes Amd 1–5),2015-12-15,DAY,2021-06-01,2025-07-20,ACTIVE,Active / Mandatory (Cement QCO),,,CED 02 (Cement and Concrete Sectional Committee),CED 02:1 (Subcommittee for Hydraulic Cements & Strength Grading),General Structural Cements,Indigenous / Modified (EN 197-1),,,,,https://www.bis.gov.in/product-certification/product-certification-process/,BIS amendment record | Amendment No.1 May 2023 | Published Standards | Switch to old portal,PARSED,28,F005;F007;F009;F010;F011;F012;F013;F014;F015;F017;F018;F019;F021;F024;F025;F026;F027;F028;F029;F030;F031;F032;F033;F034;F035;F040;F043;F045,BIS_Combined_Testing_Master.xlsx;BIS_Laboratory_Scopes.xlsx;BIS_Notifications_Master.xlsx;BIS_Product_Manuals_Master.xlsx;BIS_Products_Details.xlsx;BIS_Products_Full_Information.xlsx;BIS_Products_Full_Information_v2.xlsx;BIS_QCO-schema_2.xlsx;BIS_QCO_Master_Records (1).xlsx;BIS_QCO_Master_Records_v3.xlsx;BIS_QCO_Master_Scheme_1.xlsx;BIS_QCO_Summary.xlsx;BIS_Scheme_IV_FMCS.xlsx;BIS_Schemes_Master.xlsx;BIS_Schemes_Master_Scheme_2.xlsx;BIS_Standards_Amendments.xlsx;BIS_Standards_Details_v2 (1).xlsx;BIS_Standards_Details_v2.xlsx;BIS_Standards_Details_v3.xlsx;BIS_Standards_Intelligence_Master.xlsx;BIS_Standards_Scheme_Mapping.xlsx;BIS_Testing_Parameters_Master.xlsx;bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,BIS Standards;BIS_FMCS_Scheme_IV;BIS_Laboratory_Scopes;BIS_Notifications_Master;BIS_Product_Manuals;BIS_QCO-schema_2;BIS_QCO_Master_Scheme_1;BIS_Schemes_Master;BIS_Schemes_Master_Scheme_2;BIS_Standards_Amendments;BIS_Standards_Intelligence;BIS_Standards_Scheme_Mapping;BIS_Testing_Parameters;Combined_Testing_Master;Products_Details;QCO_Master_Records;QCO_Summary,F026:BIS_Standards_Amendments:15;F027:BIS Standards:13;F028:BIS Standards:13;F029:BIS Standards:13;F030:BIS_Standards_Intelligence:13;F031:BIS_Standards_Scheme_Mapping:12;F005:Combined_Testing_Master:99;F005:Combined_Testing_Master:100;F005:Combined_Testing_Master:101;F005:Combined_Testing_Master:102;F005:Combined_Testing_Master:103;F007:BIS_Laboratory_Scopes:13;F007:BIS_Laboratory_Scopes:17;F009:BIS_Notifications_Master:9;F010:BIS_Product_Manuals:13;F011:Products_Details:13;F012:Products_Details:9;F012:Products_Details:10;F012:Products_Details:11;F012:Products_Details:14;F012:Products_Details:15;F012:Products_Details:16;F012:Products_Details:17;F012:Products_Details:18;F013:Products_Details:9;F013:Products_Details:10;F013:Products_Details:11;F013:Products_Details:14;F013:Products_Details:15;F013:Products_Details:16;F013:Products_Details:17;F013:Products_Details:18;F014:BIS_QCO-schema_2:13;F015:QCO_Master_Records:4;F017:QCO_Master_Records:8;F018:BIS_QCO_Master_Scheme_1:13;F021:BIS_FMCS_Scheme_IV:13;F024:BIS_Schemes_Master:13;F025:BIS_Schemes_Master_Scheme_2:13;F032:BIS_Testing_Parameters:13;F033:-:109;F034:-:6;F034:-:905;F035:-:2;F035:-:5;F035:-:12;F035:-:30;F035:-:50;F035:-:63;F035:-:103;F035:-:122;F035:-:144;F035:-:145;F035:-:158;F035:-:162;F035:-:217;F035:-:220;F035:-:224;F035:-:234;F035:-:245;F035:-:262;F035:-:316;F035:-:323;F035:-:342;F035:-:343;F035:-:348;F035:-:349;F035:-:358;F035:-:366;F040:-:4;F040:-:5;F040:-:6;F040:-:7;F040:-:8;F040:-:9;F040:-:10;F040:-:11;F040:-:12;F040:-:13;F040:-:14;F040:-:15;F040:-:16;F040:-:17;F040:-:18;F040:-:19;F040:-:20;F040:-:21;F040:-:22;F040:-:23;F040:-:24;F040:-:1795;F040:-:1796;F040:-:1797;F040:-:1818;F040:-:2257;F040:-:2830;F040:-:2861;F040:-:2870;F040:-:2871;F040:-:2901;F040:-:2902;F040:-:2903;F040:-:2977;F040:-:2978;F040:-:2979;F043:-:251;F045:-:4;F045:-:5;F045:-:6;F045:-:7;F045:-:8;F045:-:9;F045:-:10;F045:-:11;F045:-:12;F045:-:13;F045:-:14;F045:-:15;F045:-:16;F045:-:17;F045:-:18;F045:-:19;F045:-:20;F045:-:21;F045:-:22;F045:-:23;F045:-:24;F045:-:1795;F045:-:1796;F045:-:1797;F045:-:1818;F045:-:2257;F045:-:2830;F045:-:2861;F045:-:2870;F045:-:2871;F045:-:2901;F045:-:2902;F045:-:2903;F045:-:2977;F045:-:2978;F045:-:2979;F019:QCO_Summary:8,CONFLICT_PRESERVED,2,display_is_number;standard_year,,,23,63.89
STD-01042,IS 2692,IS 2692:1989,,,1989,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F033;F034;F035,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,,F033:-:109;F034:-:728;F034:-:1627;F035:-:18,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01043,IS 27,IS 27: 2023,IS 27:2023,,2023,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,5,F034;F035;F040;F043;F045,bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F034:-:898;F034:-:1797;F035:-:417;F040:-:3;F043:-:253;F045:-:3,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-01044,IS 2705,IS 2705,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01045,IS 2712,IS 2712,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01046,IS 2713,IS 2713,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01047,IS 2721,IS 2721,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:18;F035:-:200;F035:-:220;F035:-:384;F035:-:400;F035:-:409,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01048,IS 273,IS 273,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:19,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01049,IS 2730,IS 2730,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01050,IS 274,IS 274,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:19,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01051,IS 2745,IS 2745:1983,,,1983,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F033;F034;F035,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,,F033:-:109;F034:-:641;F034:-:1540;F035:-:352,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01052,IS 276,IS 276,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01053,IS 2764,IS 2764,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:100,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01054,IS 277,IS 277:2018,IS 277:2018,,2003,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,6,F033;F034;F035;F040;F043;F045,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:109;F034:-:82;F034:-:981;F035:-:5;F035:-:17;F035:-:18;F035:-:122;F035:-:151;F035:-:200;F035:-:316;F035:-:329;F040:-:25;F040:-:26;F040:-:27;F040:-:28;F040:-:29;F040:-:30;F040:-:31;F040:-:32;F040:-:33;F040:-:34;F040:-:35;F040:-:36;F040:-:37;F040:-:38;F040:-:39;F040:-:40;F040:-:41;F040:-:42;F040:-:43;F040:-:44;F040:-:45;F040:-:46;F040:-:47;F040:-:48;F040:-:49;F040:-:50;F043:-:252;F045:-:25;F045:-:26;F045:-:27;F045:-:28;F045:-:29;F045:-:30;F045:-:31;F045:-:32;F045:-:33;F045:-:34;F045:-:35;F045:-:36;F045:-:37;F045:-:38;F045:-:39;F045:-:40;F045:-:41;F045:-:42;F045:-:43;F045:-:44;F045:-:45;F045:-:46;F045:-:47;F045:-:48;F045:-:49;F045:-:50,CONFLICT_PRESERVED,1,standard_year,,Record exists because another record referenced it.,6,16.67
STD-01055,IS 2771,IS 2771,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:168,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01056,IS 2779,IS 2779,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:100,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01057,IS 278,IS 278:2009,,,2009,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F033;F034;F035,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,,F033:-:109;F034:-:652;F034:-:1551;F035:-:5;F035:-:18;F035:-:122;F035:-:130;F035:-:200;F035:-:220;F035:-:251;F035:-:332;F035:-:384;F035:-:400;F035:-:409,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01058,IS 2782,IS 2782: 2023,,,2023,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:897;F034:-:1796,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01059,IS 2785,IS 2785,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:14;F035:-:52;F035:-:61;F035:-:167,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01060,IS 2787,IS 2787,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:48;F034:-:947,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01061,IS 2791,IS 2791,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01062,IS 280,IS 280: 2006,IS 280 : 2006,,2006,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,6,F033;F034;F035;F040;F043;F045,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:109;F034:-:110;F034:-:1009;F035:-:2;F035:-:5;F035:-:18;F035:-:122;F035:-:200;F035:-:212;F035:-:245;F035:-:251;F035:-:328;F035:-:329;F035:-:332;F035:-:343;F035:-:394;F035:-:409;F040:-:51;F040:-:52;F040:-:53;F040:-:54;F040:-:56;F040:-:57;F040:-:58;F040:-:59;F043:-:254;F045:-:51;F045:-:52;F045:-:53;F045:-:54;F045:-:56;F045:-:57;F045:-:58;F045:-:59,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-01063,IS 2802,IS 2802,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01064,IS 281,IS 281 : 2009,,,2009,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F033;F034;F035,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,,F033:-:109;F034:-:502;F034:-:1401;F035:-:19,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01065,IS 2818,IS 2818,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:68,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01066,IS 2830,IS 2830:2012,,,2012,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F033;F034;F035,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,,F033:-:109;F034:-:85;F034:-:984;F035:-:2;F035:-:5;F035:-:17;F035:-:130;F035:-:157;F035:-:171;F035:-:178;F035:-:200;F035:-:331;F035:-:337,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01067,IS 2831,IS 2831 : 2012,,,2012,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F033;F034;F035,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,,F033:-:109;F034:-:141;F034:-:1040;F035:-:2;F035:-:5;F035:-:17;F035:-:130;F035:-:145;F035:-:157;F035:-:171;F035:-:251;F035:-:329,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01068,IS 2833,IS 2833:2019,,,2019,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F034;F035,bis_gazette_notification.csv;bis_laboratories.csv,,F034:-:249;F034:-:1148;F035:-:146,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
