hm_id,centre_name,centre_code,hallmarking_entity_type,address,city,district,state,pin,recognition_status,recognition_status_original,recognition_status_raw,validity,validity_date,suspended_cancelled_date,region,centre_type,hallmarking_scope,services,source_url,source_reference_label,source_centre_ids,source_file_count,source_file_ids,source_files,source_sheets,source_rows,record_disposition,conflict_count,conflict_fields,review_flag,review_reason,populated_field_count,completeness_pct
HM-01009,QUALITY ASSAY & HALLMARKING CENTRE PRIVATE LIMITED,SRO/RAHC/R-5012273,,"Second Floor, Door No:3A,Door No:3B, TGIIC GENERALMaheshwaram Cross Road, Rangareddy, Telangana, 501, RANGA REDDY, MAISARAM, TELANGANA ,501359",MAISARAM,RANGA REDDY,TELANGANA,501359,ACTIVE,ACTIVE,Operative,06/07/2028,,,,,Gold & Silver Both Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5012273,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:823,CANONICAL,0,,,,14,66.67
HM-01010,SECUNDERABAD HALLMARKING CENTRE,SRO/RAHC/R-5012453,,"1-5-15 1ST FLOOR, GENERAL BAZAR, DHAN BAZARSECUNDERABAD, HYDERABAD, , TELANGANA ,500003",HYDERABAD,DHAN BAZARSECUNDERABAD,TELANGANA,500003,CANCELLED,CANCELLED,CANCELLED,Cancelled on 27/01/2025,,2025-01-27,SRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-SRO-RAHC-R-5012453,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:267,CANONICAL,0,,,,16,76.19
HM-01011,SRI SURYA HALLMARK CENTRE,SRO/RAHC/R-5013258,,"POTTI SRI RAMULU ROAD, 2-3-353, GANDHI GUNJGANDHI CHOWK, KHAMMAM, TELANGANA, KHAMMAM, GANDHICHOWK (KHAMMAM), TELANGANA ,507003",GANDHICHOWK (KHAMMAM),KHAMMAM,TELANGANA,507003,ACTIVE,ACTIVE,Operative,20/06/2028,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5013258,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:824,CANONICAL,0,,,,14,66.67
HM-01012,SRI MAHESHWARA HALLMARKING & REFINERY CENTRE,SRO/RAHC/R-5013566,,"7-3-141,KUMAR GALLY,NIZAMABAD, NIZAMABAD, NIZAMABAD, TELANGANA ,503001",NIZAMABAD,NIZAMABAD,TELANGANA,503001,CANCELLED,CANCELLED,CANCELLED,Cancelled on 30/01/2025,,2025-01-30,SRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-SRO-RAHC-R-5013566,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:268,CANONICAL,0,,,,16,76.19
HM-01013,ARCHANA GOLD TESTING,SRO/RAHC/R-5013673,,"1-8-22/2 TO 6, JUGGE VISHWANATH, HUSNABAD, ARMOOR,NIZAMABAD, TELANGANA, 505325, NIZAMABAD, ARMOOR, TELANGANA ,505325",ARMOOR,NIZAMABAD,TELANGANA,505325,SUSPENDED,SUSPENDED,Under Suspension,15/03/2028,,2026-08-11,SRO,AHC,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5013673,2,F038;F039,bis_topic17_hallmarking_centres.csv;bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F038:-:825;F039:-:269,CONFLICT_PRESERVED,2,source_url;validity,,,17,80.95
HM-01014,SURYA HALLMARKING CENTRE,SRO/RAHC/R-5014520,,"1-5-259 TO 262 KALASIGUDA MAIN ROADSECUNDERABAD HYDERABAD TELANGANA, HYDERABAD, SECUNDERABAD, TELANGANA ,500003",SECUNDERABAD,HYDERABAD,TELANGANA,500003,ACTIVE,ACTIVE,Operative,23/04/2029,,,,,Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5014520,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:826,CANONICAL,0,,,,14,66.67
HM-01015,NEW CENTURY HALLMARKING CENTRE,SRO/RAHC/R-5014656,,"1st floor no 3-2-117 to 3-2-123/B general bazarsecunderabad, HYDERABAD, SECUNDERABAD, TELANGANA ,500003",SECUNDERABAD,HYDERABAD,TELANGANA,500003,ACTIVE,ACTIVE,Operative,02/06/2029,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5014656,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:827,CANONICAL,0,,,,14,66.67
HM-01016,M S V HALLMARKING CENTER,SRO/RAHC/R-5015019,,"#4-6-7 TILAK ROADTOWER CIRCLE, KARIMNAGAR, KARIMNAGAR, TELANGANA ,505001",KARIMNAGAR,KARIMNAGAR,TELANGANA,505001,CANCELLED,CANCELLED,CANCELLED,Cancelled on 01/06/2026,,2026-06-01,SRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-SRO-RAHC-R-5015019,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:270,CANONICAL,0,,,,16,76.19
HM-01017,TSS Hallmarking & Refinery,SRO/RAHC/R-5015084,,"Ground Floor, 7-2-601 to 603/A & C,Takkar Basti, Pot Market, HYDERABAD, SECUNDERABAD, TELANGANA ,500003",SECUNDERABAD,HYDERABAD,TELANGANA,500003,ACTIVE,ACTIVE,Operative,07/12/2026,,,,,Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5015084,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:828,CANONICAL,0,,,,14,66.67
HM-01018,KHARAA SONA ASSAYING AND HALLMARKING CENTRE,SRO/RAHC/R-5015268,,"A Unit of S.A.I. Kharaa Sona Pvt. Ltd., 213,A BLOCK, 2ND FLOOR, MAYUR KUSHAL COMPLEX, ABIDS,, HYDERABAD, HYDERABAD G.P.O., TELANGANA ,500001",HYDERABAD G.P.O,HYDERABAD,TELANGANA,500001,ACTIVE,ACTIVE,Operative,13/03/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5015268,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:829,CANONICAL,0,,,,14,66.67
HM-01019,Sri Krishna Rukmini Hall Mark Centre,SRO/RAHC/R-5016425,,"15-3-147/2, GOWLIGUDA, OLD BUS DEPOT, HYDERABAD 5-, HYDERABAD, BEGUMBAZAR, TELANGANA ,500053",BEGUMBAZAR,HYDERABAD,TELANGANA,500053,ACTIVE,ACTIVE,Operative,09/08/2029,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5016425,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:830,CANONICAL,0,,,,14,66.67
HM-01020,MAHESHWARI HALL MARKING CENTRE,SRO/RAHC/R-5018699,,"H NO 8-2-128/1 AND 2,OLD BEET BAZAR,BARDAN GALLY,WARANGAL, WARANGAL RURAL, WARANGAL, TELANGANA ,506002",WARANGAL,WARANGAL RURAL,TELANGANA,506002,ACTIVE,ACTIVE,Operative,29/08/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5018699,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:831,CANONICAL,0,,,,14,66.67
HM-01021,MAHESHWARI HALL MARKING CENTRE,SRO/RAHC/R-5018699(O1),,"H NO 8-2-128/1 AND 2,OLD BEET BAZAR,BARDAN GALLY,WARANGAL, WARANGAL RURAL, WARANGAL, TELANGANA ,506002",WARANGAL,WARANGAL RURAL,TELANGANA,506002,ACTIVE,ACTIVE,Operative,29/08/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5018699-O1-,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:832,CANONICAL,0,,,,14,66.67
HM-01022,Om Sai Sree Hallmarking and Assaying center,SRO/RAHC/R-5018735,,"First floor, H.No. 9-9-119, Pinnavari streetWarangal, WARANGAL RURAL, WARANGAL, TELANGANA ,506002",WARANGAL,WARANGAL RURAL,TELANGANA,506002,ACTIVE,ACTIVE,Operative,28/08/2028,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5018735,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:833,CANONICAL,0,,,,14,66.67
HM-01023,DWARAKAMAI HALLMARK CENTER,SRO/RAHC/R-5019434,,"H.No.23-4/1 Part, KalalwadaMain Bazar, Miryalaguda,, NALGONDA, MIRYALGUDA, TELANGANA ,508207",MIRYALGUDA,NALGONDA,TELANGANA,508207,ACTIVE,ACTIVE,Operative,15/06/2027,,,,,Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5019434,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:834,CANONICAL,0,,,,14,66.67
HM-01024,RENUKA ASSAYING AND HALLMARKING CENTRE,SRO/RAHC/R-5019967,,"1-5-66, Gold Market, General bazar, Secunderabad, HYDERABAD, SECUNDERABAD, TELANGANA ,500015",SECUNDERABAD,HYDERABAD,TELANGANA,500015,ACTIVE,ACTIVE,Operative,29/07/2029,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5019967,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:835,CANONICAL,0,,,,14,66.67
HM-01025,SECUNDERABAD HALLMARKINGS,SRO/RAHC/R-5020714,,"1-5-15,I St Floor, General Bazar, Dhan Bazar,Secunderabad, HYDERABAD, SECUNDERABAD, TELANGANA ,500001",SECUNDERABAD,HYDERABAD,TELANGANA,500001,ACTIVE,ACTIVE,Operative,24/06/2028,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5020714,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:836,CANONICAL,0,,,,14,66.67
HM-01026,HHYDERABAD HALLMARKING AND ASSAYING CENTRE,SRO/RAHC/R-5021310,,"6-3-713, Flat No-613,C Block, Ground FloorAmrutha Hills, Punjagutta, Hyderabad, HYDERABAD, BEGUMPET, TELANGANA ,500082",BEGUMPET,HYDERABAD,TELANGANA,500082,ACTIVE,ACTIVE,Operative,26/06/2028,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5021310,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:837,CANONICAL,0,,,,14,66.67
HM-01027,BHAGWATI ASSAYING AND HALLMARKING CENTER,SRO/RAHC/R-5021311,,"3RD FLOOR, 7-2-469,ROOP RAJAT PLAZA, POT MARKET,POT MARKET, HYDERABAD, SECUNDERABAD, TELANGANA ,500003",SECUNDERABAD,HYDERABAD,TELANGANA,500003,CANCELLED,CANCELLED,CANCELLED,Cancelled on 28/04/2026,,2026-04-28,SRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-SRO-RAHC-R-5021311,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:271,CANONICAL,0,,,,16,76.19
HM-01028,ANAND GOLD & SILVER HALLMARK CENTRE,SRO/RAHC/R-5022009,,"3rd Floor, H.No: 5-2-270,Maniram Arcade,Hyderbasti, HYDERABAD, SECUNDERABAD, TELANGANA ,500003",SECUNDERABAD,HYDERABAD,TELANGANA,500003,ACTIVE,ACTIVE,Operative,02/10/2026,,,,,Gold & Silver Both Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5022009,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:838,CANONICAL,0,,,,14,66.67
HM-01029,SS HALLMARK CENTRE,SRO/RAHC/R-5022333,,"DOOR NO 19-1-38, SHASTRI ROAD PALVANCHA,BHADRADRI KOTHAGUDEM(DIST) TELANGANA, BHADRADRI KOTHAGUDEM, KOTHAGUDEM, TELANGANA ,507115",KOTHAGUDEM,BHADRADRI KOTHAGUDEM,TELANGANA,507115,SUSPENDED,SUSPENDED,Under Suspension,11/11/2027,,2026-06-15,SRO,AHC,Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5022333,2,F038;F039,bis_topic17_hallmarking_centres.csv;bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F038:-:839;F039:-:272,CONFLICT_PRESERVED,2,source_url;validity,,,17,80.95
HM-01030,MATOSHREE HALLMARKING CENTRE,SRO/RAHC/R-5022896,,"Flat No.: 19-7-7,Laxminagar,GodavarikhaniNear by State Bank of India ATM,Ramagundam, PEDDAPALLI, PEDDAPALLI, TELANGANA ,505209",PEDDAPALLI,PEDDAPALLI,TELANGANA,505209,ACTIVE,ACTIVE,Operative,23/07/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5022896,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:840,CANONICAL,0,,,,14,66.67
HM-01031,SREE CENTURYY HALLMARKING CENTRE,SRO/RAHC/R-5022920,,"H. NO 6--668/10/52A,PLOT NO 52 DURGA NAGAR ROAD,PUNJABGUTTA,HYDERABAD, HYDERABAD, SECUNDERABAD, TELANGANA ,500082",SECUNDERABAD,HYDERABAD,TELANGANA,500082,ACTIVE,ACTIVE,Operative,07/08/2029,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5022920,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:841,CANONICAL,0,,,,14,66.67
HM-01032,SRI LAKSHMI HALLMARK CENTER,SRO/RAHC/R-5024749,,"8-5-5&6, OSMAN GANJ BEET BAZAR, GIRMAJIPET,WARANGAL, TELANGANA-506002, WARANGAL RURAL, WARANGAL, TELANGANA ,506002",WARANGAL,WARANGAL RURAL,TELANGANA,506002,CANCELLED,CANCELLED,CANCELLED,Cancelled on 20/05/2025,,2025-05-20,SRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-SRO-RAHC-R-5024749,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:273,CANONICAL,0,,,,16,76.19
HM-01033,Ameerpet Assaying & Hallmarking Centre,SRO/RAHC/R-5024848,,"7-1-573 & 574 Near Kanak Durga TempleAmeerpet,Hyderabad, HYDERABAD, SANJEEV REDDY NAGAR, TELANGANA ,500016",SANJEEV REDDY NAGAR,HYDERABAD,TELANGANA,500016,ACTIVE,ACTIVE,Operative,29/03/2029,,,,,Gold & Silver Both Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5024848,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:842,CANONICAL,0,,,,14,66.67
HM-01034,NAKODA HALLMARKING CENTER,SRO/RAHC/R-5026826,,"7-2-472,ASHOK NAGAR,SECUNDERABAD,, HYDERABAD, SECUNDERABAD, TELANGANA ,500003",SECUNDERABAD,HYDERABAD,TELANGANA,500003,ACTIVE,ACTIVE,Operative,20/05/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5026826,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:843,CANONICAL,0,,,,14,66.67
HM-01035,GAYATHRI ASSAYING & HALLMARKING CENTER,SRO/RAHC/R-5027628,,"Ground Floor, Door No 7-2-161, Gold & Silver MerchantComplex,Marwadi Galli, NIZAMABAD, , TELANGANA ,503001",NIZAMABAD,Marwadi Galli,TELANGANA,503001,ACTIVE,ACTIVE,Operative,01/06/2029,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5027628,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:844,CANONICAL,0,,,,14,66.67
HM-01036,CHANDANA ASSAYING AND HALLMARKING CENTER,SRO/RAHC/R-5028105,,"3-9-95,FIRST FLOORNAYANACHARY COMPLEX,GANDHI NAGAR, MAHBUBNAGAR, MAHABUBNAGAR, TELANGANA ,509001",MAHABUBNAGAR,MAHBUBNAGAR,TELANGANA,509001,CANCELLED,CANCELLED,CANCELLED,Cancelled on 27/04/2026,,2026-04-27,SRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-SRO-RAHC-R-5028105,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:274,CANONICAL,0,,,,16,76.19
HM-01037,NAVNEET HALLMARKING & REFINERY PRIVATE LIMITED,SRO/RAHC/R-5028817,,"2ND FLOOR, H NO. 7-2-773, PANNA COMPLEXPOTMARKET, SECUNDERBAD, HYDERABAD, SECUNDERABAD, TELANGANA ,500003",SECUNDERABAD,HYDERABAD,TELANGANA,500003,ACTIVE,ACTIVE,Operative,12/01/2028,,,,,Gold & Silver Both Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5028817,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:845,CANONICAL,0,,,,14,66.67
HM-01038,ADITYA HALLMARKING CENTER,SRO/RAHC/R-5029088,,"5-9-311&312,794 F.NO 101PAVANI PLAZA COMPLEXGUNFOUNDRY STREET,ABIDS, HYDERABAD, HYDERSHAHKOTE, TELANGANA ,500001",HYDERSHAHKOTE,HYDERABAD,TELANGANA,500001,ACTIVE,ACTIVE,Operative,19/08/2028,,,,,Gold & Silver Both Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5029088,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:846,CANONICAL,0,,,,14,66.67
HM-01039,SREE MANJUNATHA HALLMARK CENTRE,SRO/RAHC/R-5110645,,"21-358, BRAHMANA VEEDHIOLD TOWN, ANANTAPUR, ANANTAPUR, ANANTAPUR, ANANTAPUR, ANDHRA PRADESH ,515005",ANANTAPUR,ANANTAPUR,ANDHRA PRADESH,515005,CANCELLED,CANCELLED,CANCELLED,Cancelled on 05/06/2024,,2024-06-05,SRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-SRO-RAHC-R-5110645,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:275,CANONICAL,0,,,,16,76.19
HM-01040,SIRIPURI ASSAYING AND HALLMARKING CENTRE,SRO/RAHC/R-5110923,,"11/319, MAIN BAZAR, PRODDATUR, YSR DISTRICT,KADAPA(CUDDAPAH),ANDHRA PRADESH-516360, KADAPA, PRODDATUR, ANDHRA PRADESH ,516360",PRODDATUR,KADAPA,ANDHRA PRADESH,516360,CANCELLED,CANCELLED,CANCELLED,Cancelled on 31/07/2024,,2024-07-31,SRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-SRO-RAHC-R-5110923,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:276,CANONICAL,0,,,,16,76.19
HM-01041,SRI VASAVI ASSAY & HALLMARKING CENTRE,SRO/RAHC/R-5112696,,"11/352, JADALAGARI STREET, PRODDATUR,YSR DISTRICT, KADAPA(CUDDAPAH), ANDHRA PRADESH, KADAPA, PRODDATUR, ANDHRA PRADESH ,516360",PRODDATUR,KADAPA,ANDHRA PRADESH,516360,CANCELLED,CANCELLED,CANCELLED,Cancelled on 07/05/2025,,2025-05-07,SRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-SRO-RAHC-R-5112696,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:277,CANONICAL,0,,,,16,76.19
HM-01042,V R K Hallmark Center,SRO/RAHC/R-5116705,,"11-122Nehru Bazaar, CHITTOOR, MADANAPALLE, ANDHRA PRADESH ,517325",MADANAPALLE,CHITTOOR,ANDHRA PRADESH,517325,ACTIVE,ACTIVE,Operative,02/08/2025,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5116705,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:847,CANONICAL,0,,,,14,66.67
HM-01043,PRODDATUR HALLMARK CENTER,SRO/RAHC/R-5117335,,"11/179, MOKSHAGUNDAM STREET, PRODDATURYSR DISTRICT, KADAPA (CUDDAPAH), A.P.-516360, KADAPA, PRODDATUR, ANDHRA PRADESH ,516360",PRODDATUR,KADAPA,ANDHRA PRADESH,516360,CANCELLED,CANCELLED,CANCELLED,Cancelled on 08/07/2024,,2024-07-08,SRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-SRO-RAHC-R-5117335,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:278,CANONICAL,0,,,,16,76.19
HM-01044,BHAARATH HALLMARK CENTRE,SRO/RAHC/R-5118356,,"11/319-1, AMMAVARISHALA STREET,OPP TO B.S.R. DIAMONDS, PRODDATUR,, KADAPA, PRODDATUR, ANDHRA PRADESH ,516360",PRODDATUR,KADAPA,ANDHRA PRADESH,516360,ACTIVE,ACTIVE,Operative,22/07/2028,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5118356,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:848,CANONICAL,0,,,,14,66.67
HM-01045,REVA HALLMARK,SRO/RAHC/R-5119634,,"22-68 UKKALAM STREET, ANANTAPUR, OLD TOWN (ANANTHAPUR), ANDHRA PRADESH ,515001",OLD TOWN (ANANTHAPUR),ANANTAPUR,ANDHRA PRADESH,515001,CANCELLED,CANCELLED,CANCELLED,Cancelled on 24/08/2026,,2026-08-24,SRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-SRO-RAHC-R-5119634,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:279,CANONICAL,0,,,,16,76.19
HM-01046,ANANTHA HALLMARK CENTRE,SRO/RAHC/R-5121783,,"21-358, BRAHMANA VEEDHI, REVENUE WARD NO 21, ANANTAPUR, ANANTAPUR, ANDHRA PRADESH ,515001",ANANTAPUR,ANANTAPUR,ANDHRA PRADESH,515001,ACTIVE,ACTIVE,Operative,02/03/2028,,,,,Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5121783,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:849,CANONICAL,0,,,,14,66.67
HM-01047,S N Hallmarking centre,SRO/RAHC/R-5123881,,"22-186 C, Revenue Ward no 22 , Mahaldar Veedhi, Ol-, ANANTAPUR, AGALI (ANANTHAPUR), ANDHRA PRADESH ,515005",AGALI (ANANTHAPUR),ANANTAPUR,ANDHRA PRADESH,515005,ACTIVE,ACTIVE,Operative,23/10/2026,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5123881,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:850,CANONICAL,0,,,,14,66.67
HM-01048,Om Hallmarking and Assay Center,SRO/RAHC/R-5124804,,"18/84, OPP SHROOF BAZAR,NEHRU ROAD, KURNOOL, KURNOOL, ANDHRA PRADESH ,518001",KURNOOL,KURNOOL,ANDHRA PRADESH,518001,ACTIVE,ACTIVE,Operative,19/05/2028,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5124804,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:851,CANONICAL,0,,,,14,66.67
HM-01049,NANDYAL MUSKAN ASSAYING & HALLMAEKING CENTRE,SRO/RAHC/R-5127157,,"4/515A, Chand Bada, NANDYAL, NANDYAL, , ANDHRA PRADESH ,518501",NANDYAL,NANDYAL,ANDHRA PRADESH,518501,ACTIVE,ACTIVE,Operative,17/03/2028,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5127157,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:852,CANONICAL,0,,,,14,66.67
HM-01050,SANA ASSAYING & HALLMARKING CENTER,SRO/RAHC/R-5211662,,"DOOR NO 21-12-26, GANTALAMMA CHETTU STREETGUNTUR, ANDHRA PRADESH-5220003, GUNTUR, GUNTUR, ANDHRA PRADESH ,522000",GUNTUR,GUNTUR,ANDHRA PRADESH,522000,CANCELLED,CANCELLED,CANCELLED,Cancelled on 16/07/2024,,2024-07-16,SRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-SRO-RAHC-R-5211662,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:280,CANONICAL,0,,,,16,76.19
HM-01051,SREE SIMHAPURI HALLMARKING & ASSAYING CENTRE,SRO/RAHC/R-5211833,,"GROUND FLOOR, D.NO: 13/59MANDAPALA STREET,NELLORE, SRI POTTI SRIRAMULU NELLORE, NELLORE, ANDHRA PRADESH ,524001",NELLORE,SRI POTTI SRIRAMULU NELLORE,ANDHRA PRADESH,524001,ACTIVE,ACTIVE,Operative,03/04/2028,,,,,Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5211833,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:853,CANONICAL,0,,,,14,66.67
HM-01052,VISWARUPA GOLDSMITH FOUNDATION,SRO/RAHC/R-5212418,,"Plot no 35/B Sri Venkateswara IndustriesAPIIC Industrial Estate Jaggaiahpet (M), KRISHNA, JAGGAIAHPET, ANDHRA PRADESH ,521175",JAGGAIAHPET,KRISHNA,ANDHRA PRADESH,521175,ACTIVE,ACTIVE,Operative,20/01/2028,,,,,Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5212418,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:854,CANONICAL,0,,,,14,66.67
HM-01053,CS HALLMARKING CENTER,SRO/RAHC/R-5213313,,"2nd F5, WARD NO. 21A, MAHALAKSHMI TOWERS,GOVERNORPET, VIJAYAWADA, KRISHNA, ANDHRA PRADESH., KRISHNA, VIJAYAWADA, ANDHRA PRADESH ,520002",VIJAYAWADA,KRISHNA,ANDHRA PRADESH,520002,ACTIVE,ACTIVE,Operative,07/07/2025,,,,,Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5213313,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:855,CANONICAL,0,,,,14,66.67
HM-01054,SUVARNA ASSAYING & HALLMARKING CENTRE,SRO/RAHC/R-5213943,,"13/130 MANDAPALA STREET, NELLORE, SPSR NELLORENELLORE, ANDHRA PRADESH, SRI POTTI SRIRAMULU NELLORE, NELLORE, ANDHRA PRADESH ,524001",NELLORE,SRI POTTI SRIRAMULU NELLORE,ANDHRA PRADESH,524001,ACTIVE,ACTIVE,Operative,13/11/2027,,,,,"Gold,Yellow Gold Hallmarking",,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-SRO-RAHC-R-5213943,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:856,CANONICAL,0,,,,14,66.67
