relationship_id,is_id,canonical_is_number,fmcs_id,cml_licence_no,manufacturer_name,country,relationship_type,relation_context,evidence_column,evidence_value,unmatched_reference,source_file_ids,source_files,source_sheets,source_rows,confidence,review_flag
REL-IS_FMC-0002874,STD-00774,IS 17404,FMCS-00772,,HYUNDAI STEEL COMPANY,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17404 : 2020,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2875,1.00,
REL-IS_FMC-0002875,STD-00774,IS 17404,FMCS-00788,,Dongkuk Coated Metal Co. Ltd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17404 : 2020,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2876,1.00,
REL-IS_FMC-0002876,STD-00774,IS 17404,FMCS-01786,,KG Dongbu Steel,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17404 : 2020,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2877,1.00,
REL-IS_FMC-0002877,STD-00774,IS 17404,FMCS-02916,,"Aju Steel Co., Ltd.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17404 : 2020,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2878,1.00,
REL-IS_FMC-0002878,STD-00781,IS 17442,FMCS-02567,,Westlake US 2 LLC,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17442 : 2020,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2879,1.00,
REL-IS_FMC-0002879,STD-00781,IS 17442,FMCS-01864,,"LG Chem, Ltd.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17442 : 2020,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2880,1.00,
REL-IS_FMC-0002880,STD-00781,IS 17442,FMCS-01621,,Formosa Plastics Corporation Ren-Wu Plant,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17442 : 2020,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2881,1.00,
REL-IS_FMC-0002881,STD-00781,IS 17442,FMCS-01622,,Formosa Plastics Corporation Ren-Wu Plant,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17442 : 2020,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2882,1.00,
REL-IS_FMC-0002882,STD-00788,IS 17509,FMCS-02130,,SENI SPOLKA AKCYJNA/JOINT STOCK COMPANY,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17509 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2883,1.00,
REL-IS_FMC-0002883,STD-00788,IS 17509,FMCS-01995,,Brajeshwori Industries Pvt. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17509 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2884,1.00,
REL-IS_FMC-0002884,STD-00788,IS 17509,FMCS-02023,,My Healthcare Industries SDN BHD,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17509 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2885,1.00,
REL-IS_FMC-0002885,STD-00788,IS 17509,FMCS-02016,,Jasmine Hygiene Products Pvt. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17509 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2886,1.00,
REL-IS_FMC-0002886,STD-00788,IS 17509,FMCS-02072,,Uni-Charm (Thailand) Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17509 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2887,1.00,
REL-IS_FMC-0002887,STD-00788,IS 17509,FMCS-02102,,SJ Circle SDN. BHD.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17509 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2888,1.00,
REL-IS_FMC-0002888,STD-00788,IS 17509,FMCS-02373,,Unicharm Products Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17509 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2889,1.00,
REL-IS_FMC-0002889,STD-00788,IS 17509,FMCS-02374,,Unicharm Products Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17509 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2890,1.00,
REL-IS_FMC-0002890,STD-00788,IS 17509,FMCS-02486,,Health and Hygiene Products Pvt. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17509 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2891,1.00,
REL-IS_FMC-0002891,STD-01746,IS/IEC 60947-2,FMCS-01830,,BTICINO SPA,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS/IEC 60947-2 : 2016,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2892,1.00,
REL-IS_FMC-0002892,STD-00788,IS 17509,FMCS-01576,,ABENA PRODUKTION A/S,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17509 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2893,1.00,
REL-IS_FMC-0002893,STD-00788,IS 17509,FMCS-02872,,PLASTICA SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA (LIMITED LIABILITY COMPANY),,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17509 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2894,1.00,
REL-IS_FMC-0002894,STD-00788,IS 17509,FMCS-02862,,KIMBERLY CLARK VIETNAM LTD,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17509 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2895,1.00,
REL-IS_FMC-0002895,STD-00793,IS 17526,FMCS-02510,,TOP THERMO MFG (MALAYSIA) SDN BHD,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17526 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2896,1.00,
REL-IS_FMC-0002896,STD-00793,IS 17526,FMCS-02034,,Flying Vacuum Container (Thailand) Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17526 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2897,1.00,
REL-IS_FMC-0002897,STD-00798,IS 17550 (Part 1),FMCS-02104,,LG Electronics Vietnam Hai Phong Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2898,1.00,
REL-IS_FMC-0002898,STD-00798,IS 17550 (Part 1),FMCS-01430,,"ELECTROLUX THAILAND CO., LTD.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2899,1.00,
REL-IS_FMC-0002899,STD-00798,IS 17550 (Part 1),FMCS-01420,,BSH Ev Aletleri Sanayi Ve Ticaret A.S (FCLI-2),,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2900,1.00,
REL-IS_FMC-0002900,STD-01041,IS 269,FMCS-02988,,COSMOS CEMENT INDUSTRIES PVT. LTD.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 269 : 2015,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2901,1.00,
REL-IS_FMC-0002901,STD-01041,IS 269,FMCS-02785,,Sonapur Minerals and Oil Ltd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 269 : 2015,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2902,1.00,
REL-IS_FMC-0002902,STD-01041,IS 269,FMCS-03133,,Penden Cement Authority Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 269 : 2015,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2903,1.00,
REL-IS_FMC-0002903,STD-00798,IS 17550 (Part 1),FMCS-02896,,STARION SUNGCHULL MANUFACTURING CO. LTD,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2904,1.00,
REL-IS_FMC-0002904,STD-00798,IS 17550 (Part 1),FMCS-03091,,Gorenje Aparati Za Domacinstvo Doo Valjevo,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2905,1.00,
REL-IS_FMC-0002905,STD-00798,IS 17550 (Part 1),FMCS-01300,,LG ELECTRONICS INC.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2906,1.00,
REL-IS_FMC-0002906,STD-00798,IS 17550 (Part 1),FMCS-01346,,BSH Hausgerate GmbH Factory Giengen,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2907,1.00,
REL-IS_FMC-0002907,STD-00798,IS 17550 (Part 1),FMCS-01327,,Walton Hi-Tech Industries PLC,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2908,1.00,
REL-IS_FMC-0002908,STD-00798,IS 17550 (Part 1),FMCS-01371,,BSH Ev Aletleri Sanayi Ve Ticaret A.S (FCLI-1),,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2909,1.00,
REL-IS_FMC-0002909,STD-00798,IS 17550 (Part 1),FMCS-01400,,"TOSHIBA CONSUMER PRODUCT (THAILAND) CO.,LTD",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2910,1.00,
REL-IS_FMC-0002910,STD-00798,IS 17550 (Part 1),FMCS-01301,,"THAI SAMSUNG ELECTRONICS CO., LTD.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2911,1.00,
REL-IS_FMC-0002911,STD-00798,IS 17550 (Part 1),FMCS-01176,,"SAMSUNG ELECTORNICS CO., LTD.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2912,1.00,
REL-IS_FMC-0002912,STD-00798,IS 17550 (Part 1),FMCS-02995,,Vestel Beyaz Esya Sanayi Ve Ticaret A.S. Manisa Subesi (Buzdolabi Fabrikasi),,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2913,1.00,
REL-IS_FMC-0002913,STD-00800,IS 17569,FMCS-02728,,"UNION ZOJIRUSHI CO., LTD",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17569 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2914,1.00,
REL-IS_FMC-0002914,STD-00802,IS 17570 (Part 1),FMCS-02831,,CAMFIL MALAYSIA SDN. BHD,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17570 (Part 1) : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2915,1.00,
REL-IS_FMC-0002915,STD-00809,IS 17633,FMCS-02504,,D.R. Exports (Pvt) Ltd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17633:2022,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2916,1.00,
REL-IS_FMC-0002916,STD-01746,IS/IEC 60947-2,FMCS-01643,,Siemens Aktiengesellschaft (Siemens AG),,LICENSED_FOR,licensed_is_text,licensed_is_text,IS/IEC 60947-2 : 2016,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2917,1.00,
REL-IS_FMC-0002917,STD-00810,IS 17634,FMCS-02503,,D.R. Exports (Pvt) Ltd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17634:2022,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2918,1.00,
REL-IS_FMC-0002918,STD-00810,IS 17634,FMCS-03109,,Nobilia-Werke J. Stickling GmbH & Co. KG,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17634:2022,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2919,1.00,
REL-IS_FMC-0002919,STD-00811,IS 17635,FMCS-02505,,D.R. Exports (Pvt) Ltd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17635 : 2022,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2920,1.00,
REL-IS_FMC-0002920,STD-00814,IS 17658,FMCS-02435,,AGC Chemicals Vietnam,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2921,1.00,
REL-IS_FMC-0002921,STD-00814,IS 17658,FMCS-02370,,Philippine Resins Industries Inc.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2922,1.00,
REL-IS_FMC-0002922,STD-00814,IS 17658,FMCS-02382,,INOVYN Norge AS,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2923,1.00,
REL-IS_FMC-0002923,STD-00814,IS 17658,FMCS-02326,,Meghna PVC Limited,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2924,1.00,
REL-IS_FMC-0002924,STD-00814,IS 17658,FMCS-02268,,ERCROS S.A,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2925,1.00,
REL-IS_FMC-0002925,STD-00814,IS 17658,FMCS-02252,,INOVYN Sverige AB,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2926,1.00,
REL-IS_FMC-0002926,STD-00814,IS 17658,FMCS-02115,,PT. TPC Indo Plastic and Chemicals,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2927,1.00,
REL-IS_FMC-0002927,STD-00814,IS 17658,FMCS-02114,,Oxy Vinyls LP,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2928,1.00,
REL-IS_FMC-0002928,STD-00814,IS 17658,FMCS-02051,,TCI Sanmar Chemicals S.A.E,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2929,1.00,
REL-IS_FMC-0002929,STD-00814,IS 17658,FMCS-02067,,Mexichem Resinas Colombia S.A.S.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2930,1.00,
REL-IS_FMC-0002930,STD-00814,IS 17658,FMCS-02084,,KEM ONE,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2931,1.00,
REL-IS_FMC-0002931,STD-00814,IS 17658,FMCS-02085,,Westlake Vinnolit GmbH & Co. KG,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2932,1.00,
REL-IS_FMC-0002932,STD-00814,IS 17658,FMCS-01999,,TPC Paste Resin Limited,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2933,1.00,
REL-IS_FMC-0002933,STD-00814,IS 17658,FMCS-02000,,TPC Vina Plastic and Chemical Corporation Limited,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2934,1.00,
REL-IS_FMC-0002934,STD-00814,IS 17658,FMCS-01961,,KEM ONE,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2935,1.00,
REL-IS_FMC-0002935,STD-00814,IS 17658,FMCS-01507,,"Tokuyama Sekisui Co., Ltd.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2936,1.00,
REL-IS_FMC-0002936,STD-00814,IS 17658,FMCS-01493,,TOAGOSEI CO. LTD.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2937,1.00,
REL-IS_FMC-0002937,STD-00814,IS 17658,FMCS-01488,,Kaneka Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2938,1.00,
REL-IS_FMC-0002938,STD-00814,IS 17658,FMCS-01489,,Kaneka Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2939,1.00,
REL-IS_FMC-0002939,STD-00814,IS 17658,FMCS-01541,,Shin-Etsu Chemical Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2940,1.00,
REL-IS_FMC-0002940,STD-00814,IS 17658,FMCS-02570,,INOVYN FRANCE (INEOS INOVYN),,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2941,1.00,
REL-IS_FMC-0002941,STD-00814,IS 17658,FMCS-01645,,Ocean Plastics Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2942,1.00,
REL-IS_FMC-0002942,STD-00814,IS 17658,FMCS-01655,,Mexichem Resinas Vinilicas SA de CV,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2943,1.00,
REL-IS_FMC-0002943,STD-00814,IS 17658,FMCS-01656,,PT Asahimas Chemical,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2944,1.00,
REL-IS_FMC-0002944,STD-00814,IS 17658,FMCS-01657,,AGC Vinythai Public Company Limited,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2945,1.00,
REL-IS_FMC-0002945,STD-00814,IS 17658,FMCS-01652,,Vestolit GmbH,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2946,1.00,
REL-IS_FMC-0002946,STD-00814,IS 17658,FMCS-01690,,Kaneka Paste Polymers SDN BHD,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2947,1.00,
REL-IS_FMC-0002947,STD-00814,IS 17658,FMCS-01832,,Taiyo Vinyl Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2948,1.00,
REL-IS_FMC-0002948,STD-00814,IS 17658,FMCS-01816,,Thai Plastic and Chemicals Public Company Limited,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2949,1.00,
REL-IS_FMC-0002949,STD-00814,IS 17658,FMCS-01817,,Taiyo Vinyl Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2950,1.00,
REL-IS_FMC-0002950,STD-00814,IS 17658,FMCS-03131,,PT Sulfindo Adiusaha,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2951,1.00,
REL-IS_FMC-0002951,STD-00814,IS 17658,FMCS-02847,,TOSOH CORPORATION,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2952,1.00,
REL-IS_FMC-0002952,STD-00814,IS 17658,FMCS-02742,,Westlake Vinyls Inc.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2953,1.00,
REL-IS_FMC-0002953,STD-01503,IS 73,FMCS-00811,,VERASCO FZE,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 73 : 2013,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2954,1.00,
REL-IS_FMC-0002954,STD-00814,IS 17658,FMCS-02564,,Westlake Chemicals & Vinyls LLC,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2955,1.00,
REL-IS_FMC-0002955,STD-00814,IS 17658,FMCS-02565,,"Westlake Vinyls Company, LP",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2956,1.00,
REL-IS_FMC-0002956,STD-00814,IS 17658,FMCS-02566,,Plastic Express,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2957,1.00,
REL-IS_FMC-0002957,STD-00814,IS 17658,FMCS-02605,,KEM ONE,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2958,1.00,
REL-IS_FMC-0002958,STD-00814,IS 17658,FMCS-01180,,CHINA GENERAL PLASTICS CORPORATION TOUFEN PLANT,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2959,1.00,
REL-IS_FMC-0002959,STD-00814,IS 17658,FMCS-01071,,FORMOSA PLASTICS CORPORATION MAILIAO PLANT,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2960,1.00,
REL-IS_FMC-0002960,STD-00814,IS 17658,FMCS-01076,,FORMOSA PLASTCIS CORPORATION LIN-YUAN PLANT,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2961,1.00,
REL-IS_FMC-0002961,STD-00814,IS 17658,FMCS-00978,,"LG CHEM CO., LTD",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2962,1.00,
REL-IS_FMC-0002962,STD-00814,IS 17658,FMCS-01252,,FORMOSA PLASTICS CORPORATION REN-WU PLANT,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2963,1.00,
REL-IS_FMC-0002963,STD-00814,IS 17658,FMCS-01184,,CGPC POLYMER CORPORATION LIN YUAN PLANT,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2964,1.00,
REL-IS_FMC-0002964,STD-00814,IS 17658,FMCS-00848,,Hanwha Solutions Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2965,1.00,
REL-IS_FMC-0002965,STD-00814,IS 17658,FMCS-00889,,"LG CHEM CO., LTD.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2966,1.00,
REL-IS_FMC-0002966,STD-00814,IS 17658,FMCS-00892,,Hanwha Solutions Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2967,1.00,
REL-IS_FMC-0002967,STD-00814,IS 17658,FMCS-02524,,Tokuyama Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2968,1.00,
REL-IS_FMC-0002968,STD-00815,IS 17659,FMCS-01793,,Coim Asia Pacific Pte Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17659 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2969,1.00,
REL-IS_FMC-0002969,STD-00819,IS 17706,FMCS-02337,,GIESSE SpA,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17706:2022,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2970,1.00,
REL-IS_FMC-0002970,STD-00378,IS 14407,FMCS-02386,,Crown Emirates Company Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14407 : 2023,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2971,1.00,
REL-IS_FMC-0002971,STD-00378,IS 14407,FMCS-02312,,KJM ALUMINIUM CAN SDN BHD,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14407 : 2023,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2972,1.00,
REL-IS_FMC-0002972,STD-00378,IS 14407,FMCS-01733,,"United Beverage Co., CAN & END Making Plant",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14407 : 2023,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2973,1.00,
REL-IS_FMC-0002973,STD-00378,IS 14407,FMCS-01659,,CANPACK MIDDLE EAST ONE PERSON COMPANY LLC,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14407 : 2023,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2974,1.00,
REL-IS_FMC-0002974,STD-00378,IS 14407,FMCS-01630,,Ceylon Beverage Can Pvt. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14407 : 2023,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2975,1.00,
REL-IS_FMC-0002975,STD-00378,IS 14407,FMCS-02734,,Quality Pack Zrt.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14407 : 2023,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2976,1.00,
REL-IS_FMC-0002976,STD-01041,IS 269,FMCS-00504,,ANWAR CEMENT LIMITED,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 269 : 2015,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2977,1.00,
REL-IS_FMC-0002977,STD-01041,IS 269,FMCS-00233,,R.M.C. Cement Pvt Ltd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 269 : 2015,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2978,1.00,
REL-IS_FMC-0002978,STD-01041,IS 269,FMCS-00272,,Shivam Cements Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 269 : 2015,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2979,1.00,
REL-IS_FMC-0002979,STD-00378,IS 14407,FMCS-02841,,TBC-Ball Beverage Can Vietnam Limited,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14407 : 2023,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2980,1.00,
