conflict_id,pair_id,record_key_column,record_key_value,conflicting_column,file_a,sheet_a,source_row_a,value_a,file_b,sheet_b,source_row_b,value_b,value_similarity,value_relationship,conflict_type,resolution_status,phase4_action
CF-02103,DC-0168,product,composite cement,certification_type,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,18,certificate of conformity (coc) / standard mark (isi),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,18,isi mark,0.3333,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02104,DC-0168,product,composite cement,mandatory_voluntary,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,18,mandatory (pursuant to respective quality control orders - qcos),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,18,mandatory,0.1429,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02105,DC-0168,product,composite cement,related_product_manual,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,18,official bis product manual specific to the respective indian standard category,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,18,pm for cement,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02106,DC-0168,product,composite cement,related_qco,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,18,steel and steel products qco / specific ministry qcos corresponding to individual product categories,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,18,cement (quality control) order,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02107,DC-0168,product,composite cement,related_sit,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,18,specific guidelines for testing (sit) as outlined by the bureau of indian standards for the designated indian standards,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,18,sit for cement,0.0909,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02108,DC-0168,product,composite cement,requirements,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,18,"appointment of authorized indian representative (air), submission of technical documentation, sample testing at bis-recognized laboratories, and factory inspection by bis officials",BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,18,"blend proportions, physical strength, and chemical parameters",0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02109,DC-0168,product,composite cement,scheme_name,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,18,foreign manufacturers certification scheme (fmcs) / certificate of conformity,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,18,scheme – ii (conformity assessment / registration),0.2,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02110,DC-0168,product,composite cement,scheme_type,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,18,product certification (foreign / overseas manufacturers),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,18,product certification,0.4,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02111,DC-0168,product,composite cement,scope,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,18,"compliance evaluation, factory audits, and conformity verification for products manufactured outside india or listed under notified technical regulations",BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,18,"composite cement blending clinker, fly ash, and/or slag",0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02112,DC-0168,product,composite cement,source_url,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,18,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-4/?lang=en,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,18,scheme – ii (conformity assessment),0.0667,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02113,DC-0168,product,safety of electric toys,certification_type,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,23,certificate of conformity (coc) / standard mark (isi),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,23,isi mark,0.3333,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02114,DC-0168,product,safety of electric toys,mandatory_voluntary,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,23,mandatory (pursuant to respective quality control orders - qcos),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,23,mandatory,0.1429,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02115,DC-0168,product,safety of electric toys,related_product_manual,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,23,official bis product manual specific to the respective indian standard category,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,23,pm for electric toys,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02116,DC-0168,product,safety of electric toys,related_qco,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,23,steel and steel products qco / specific ministry qcos corresponding to individual product categories,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,23,toys (quality control) order,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02117,DC-0168,product,safety of electric toys,related_sit,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,23,specific guidelines for testing (sit) as outlined by the bureau of indian standards for the designated indian standards,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,23,sit for toys,0.0909,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02118,DC-0168,product,safety of electric toys,requirements,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,23,"appointment of authorized indian representative (air), submission of technical documentation, sample testing at bis-recognized laboratories, and factory inspection by bis officials",BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,23,"protection against electric shock, thermal hazards, and insulation safety",0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02119,DC-0168,product,safety of electric toys,scheme_name,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,23,foreign manufacturers certification scheme (fmcs) / certificate of conformity,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,23,scheme – ii (conformity assessment / registration),0.2,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02120,DC-0168,product,safety of electric toys,scheme_type,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,23,product certification (foreign / overseas manufacturers),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,23,product certification,0.4,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02121,DC-0168,product,safety of electric toys,scope,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,23,"compliance evaluation, factory audits, and conformity verification for products manufactured outside india or listed under notified technical regulations",BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,23,electric toys operating on electricity,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02122,DC-0168,product,safety of electric toys,source_url,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,23,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-4/?lang=en,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,23,scheme – ii (conformity assessment),0.0667,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02123,DC-0168,product,flat transparent sheet glass,certification_type,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,24,certificate of conformity (coc) / standard mark (isi),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,24,isi mark,0.3333,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02124,DC-0168,product,flat transparent sheet glass,mandatory_voluntary,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,24,mandatory (pursuant to respective quality control orders - qcos),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,24,mandatory,0.1429,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02125,DC-0168,product,flat transparent sheet glass,related_product_manual,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,24,official bis product manual specific to the respective indian standard category,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,24,pm for sheet glass,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02126,DC-0168,product,flat transparent sheet glass,related_qco,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,24,steel and steel products qco / specific ministry qcos corresponding to individual product categories,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,24,flat transparent sheet glass qco,0.0769,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02127,DC-0168,product,flat transparent sheet glass,related_sit,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,24,specific guidelines for testing (sit) as outlined by the bureau of indian standards for the designated indian standards,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,24,sit for glass,0.0909,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02128,DC-0168,product,flat transparent sheet glass,requirements,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,24,"appointment of authorized indian representative (air), submission of technical documentation, sample testing at bis-recognized laboratories, and factory inspection by bis officials",BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,24,"thickness tolerances, freedom from flaws, and optical clarity tests",0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02129,DC-0168,product,flat transparent sheet glass,scheme_name,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,24,foreign manufacturers certification scheme (fmcs) / certificate of conformity,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,24,scheme – ii (conformity assessment / registration),0.2,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02130,DC-0168,product,flat transparent sheet glass,scheme_type,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,24,product certification (foreign / overseas manufacturers),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,24,product certification,0.4,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02131,DC-0168,product,flat transparent sheet glass,scope,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,24,"compliance evaluation, factory audits, and conformity verification for products manufactured outside india or listed under notified technical regulations",BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,24,"transparent sheet glass used for glazing, buildings, and mirrors",0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02132,DC-0168,product,flat transparent sheet glass,source_url,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,24,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-4/?lang=en,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,24,scheme – ii (conformity assessment),0.0667,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02133,DC-0168,product,aluminium and aluminium alloy bare foil for food packaging,certification_type,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,29,certificate of conformity (coc) / standard mark (isi),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,29,isi mark,0.3333,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02134,DC-0168,product,aluminium and aluminium alloy bare foil for food packaging,mandatory_voluntary,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,29,mandatory (pursuant to respective quality control orders - qcos),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,29,mandatory,0.1429,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02135,DC-0168,product,aluminium and aluminium alloy bare foil for food packaging,related_product_manual,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,29,official bis product manual specific to the respective indian standard category,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,29,pm for aluminium foil,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02136,DC-0168,product,aluminium and aluminium alloy bare foil for food packaging,related_qco,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,29,steel and steel products qco / specific ministry qcos corresponding to individual product categories,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,29,aluminium foil (quality control) order,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
